# Source: FAO,,,,
# Notes: Data was processed by Ryna Cui and sent to Kate,,,,
# ,,,,
GCAM_region_ID,GCAM_region_name,GCAM_commod,year,pp_2005usd_tonne
1,USA,FiberCrop,1983,1101.283724
1,USA,FiberCrop,1984,978.1066757
1,USA,FiberCrop,1985,814.3744955
1,USA,FiberCrop,1986,876.1384362
1,USA,FiberCrop,1987,920.598322
1,USA,FiberCrop,1988,1056.522411
1,USA,FiberCrop,1989,992.4851592
1,USA,FiberCrop,1990,1059.502307
1,USA,FiberCrop,1991,541.8007339
1,USA,FiberCrop,1992,597.4041595
1,USA,FiberCrop,1993,642.2699944
1,USA,FiberCrop,1994,668.7928691
1,USA,FiberCrop,1995,695.7366989
1,USA,FiberCrop,1996,746.7644784
1,USA,FiberCrop,1997,700.1569211
1,USA,FiberCrop,1998,679.2868694
1,USA,FiberCrop,1999,482.0618998
1,USA,FiberCrop,2000,541.2177597
1,USA,FiberCrop,2001,439.1487294
1,USA,FiberCrop,2002,436.6165843
1,USA,FiberCrop,2003,554.6745081
1,USA,FiberCrop,2004,529.8885011
1,USA,FiberCrop,2005,436.9603331
1,USA,FiberCrop,2006,472.6286038
1,USA,FiberCrop,2007,651.0410678
1,USA,FiberCrop,2008,731.5713753
1,USA,FiberCrop,2009,638.8280665
1,USA,FiberCrop,2010,721.2575487
1,USA,FiberCrop,2011,968.8887004
1,USA,FiberCrop,2012,880.0650263
1,USA,FiberCrop,2013,878.3853698
1,USA,FiberCrop,2014,683.3355361
1,USA,FiberCrop,2015,836.2602442
1,USA,MiscCrop,1970,498.5495521
1,USA,MiscCrop,1971,498.1436022
1,USA,MiscCrop,1972,535.9236322
1,USA,MiscCrop,1973,583.2196214
1,USA,MiscCrop,1974,581.1199506
1,USA,MiscCrop,1975,532.2596944
1,USA,MiscCrop,1976,538.4201648
1,USA,MiscCrop,1977,523.5289251
1,USA,MiscCrop,1978,578.6786965
1,USA,MiscCrop,1979,541.8967822
1,USA,MiscCrop,1980,522.2259212
1,USA,MiscCrop,1981,549.1584199
1,USA,MiscCrop,1982,503.6778385
1,USA,MiscCrop,1983,457.0933437
1,USA,MiscCrop,1984,472.7356842
1,USA,MiscCrop,1985,462.5170106
1,USA,MiscCrop,1986,455.791732
1,USA,MiscCrop,1987,448.8575384
1,USA,MiscCrop,1988,471.9748909
1,USA,MiscCrop,1989,452.431003
1,USA,MiscCrop,1990,465.4817657
1,USA,MiscCrop,1991,555.2801758
1,USA,MiscCrop,1992,494.2518957
1,USA,MiscCrop,1993,405.606471
1,USA,MiscCrop,1994,378.9179162
1,USA,MiscCrop,1995,395.7809771
1,USA,MiscCrop,1996,553.5488177
1,USA,MiscCrop,1997,425.4432613
1,USA,MiscCrop,1998,543.882281
1,USA,MiscCrop,1999,524.2196418
1,USA,MiscCrop,2000,491.7754916
1,USA,MiscCrop,2001,492.7398776
1,USA,MiscCrop,2002,510.7009745
1,USA,MiscCrop,2003,523.5239068
1,USA,MiscCrop,2004,510.2581047
1,USA,MiscCrop,2005,545.074169
1,USA,MiscCrop,2006,569.2645663
1,USA,MiscCrop,2007,582.4179977
1,USA,MiscCrop,2008,599.2203058
1,USA,MiscCrop,2009,594.5866284
1,USA,MiscCrop,2010,628.1237658
1,USA,MiscCrop,2011,592.2242708
1,USA,MiscCrop,2012,589.8622767
1,USA,MiscCrop,2013,649.2180193
1,USA,MiscCrop,2014,654.5343079
1,USA,MiscCrop,2015,677.7909971
1,USA,OilCrop,1970,470.1072118
1,USA,OilCrop,1971,474.7164658
1,USA,OilCrop,1972,629.6737246
1,USA,OilCrop,1973,776.8801803
1,USA,OilCrop,1974,827.8946335
1,USA,OilCrop,1975,578.0933565
1,USA,OilCrop,1976,737.1720912
1,USA,OilCrop,1977,605.2134301
1,USA,OilCrop,1978,636.2973115
1,USA,OilCrop,1979,554.2442732
1,USA,OilCrop,1980,628.7807092
1,USA,OilCrop,1981,472.2384132
1,USA,OilCrop,1982,413.9576334
1,USA,OilCrop,1983,529.2256682
1,USA,OilCrop,1984,411.2201966
1,USA,OilCrop,1985,339.5489697
1,USA,OilCrop,1986,332.8866754
1,USA,OilCrop,1987,387.5980273
1,USA,OilCrop,1988,471.8235534
1,USA,OilCrop,1989,350.9156095
1,USA,OilCrop,1990,350.8195172
1,USA,OilCrop,1991,319.6234512
1,USA,OilCrop,1992,311.4622213
1,USA,OilCrop,1993,350.8159812
1,USA,OilCrop,1994,289.4615095
1,USA,OilCrop,1995,344.0660058
1,USA,OilCrop,1996,336.3419062
1,USA,OilCrop,1997,318.0800937
1,USA,OilCrop,1998,251.4372471
1,USA,OilCrop,1999,232.8171122
1,USA,OilCrop,2000,222.9892885
1,USA,OilCrop,2001,212.1405579
1,USA,OilCrop,2002,260.4481759
1,USA,OilCrop,2003,338.2188458
1,USA,OilCrop,2004,281.2760403
1,USA,OilCrop,2005,277.8210281
1,USA,OilCrop,2006,285.0481467
1,USA,OilCrop,2007,424.168794
1,USA,OilCrop,2008,402.3167565
1,USA,OilCrop,2009,378.2545679
1,USA,OilCrop,2010,450.7646565
1,USA,OilCrop,2011,512.5660373
1,USA,OilCrop,2012,581.3813974
1,USA,OilCrop,2013,546.1181629
1,USA,OilCrop,2014,446.9701144
1,USA,OilCrop,2015,383.6477307
1,USA,OtherGrain,1970,177.68618
1,USA,OtherGrain,1971,161.1916696
1,USA,OtherGrain,1972,194.9900468
1,USA,OtherGrain,1973,301.542614
1,USA,OtherGrain,1974,358.5764762
1,USA,OtherGrain,1975,289.1445926
1,USA,OtherGrain,1976,255.3602659
1,USA,OtherGrain,1977,196.0767684
1,USA,OtherGrain,1978,201.0477376
1,USA,OtherGrain,1979,213.9568683
1,USA,OtherGrain,1980,245.9990629
1,USA,OtherGrain,1981,194.653407
1,USA,OtherGrain,1982,176.6612746
1,USA,OtherGrain,1983,188.826432
1,USA,OtherGrain,1984,164.0474241
1,USA,OtherGrain,1985,130.3342095
1,USA,OtherGrain,1986,100.4544216
1,USA,OtherGrain,1987,119.6675189
1,USA,OtherGrain,1988,164.1956828
1,USA,OtherGrain,1989,135.4867191
1,USA,OtherGrain,1990,120.2029758
1,USA,OtherGrain,1991,120.8034997
1,USA,OtherGrain,1992,106.1717848
1,USA,OtherGrain,1993,116.3062041
1,USA,OtherGrain,1994,108.1364141
1,USA,OtherGrain,1995,154.6669009
1,USA,OtherGrain,1996,130.838134
1,USA,OtherGrain,1997,113.2757341
1,USA,OtherGrain,1998,87.48214951
1,USA,OtherGrain,1999,83.88833295
1,USA,OtherGrain,2000,93.07761729
1,USA,OtherGrain,2001,94.44810119
1,USA,OtherGrain,2002,115.2182804
1,USA,OtherGrain,2003,113.3805082
1,USA,OtherGrain,2004,90.42652178
1,USA,OtherGrain,2005,90.42338573
1,USA,OtherGrain,2006,126.9871593
1,USA,OtherGrain,2007,159.1250884
1,USA,OtherGrain,2008,154.384023
1,USA,OtherGrain,2009,142.4466785
1,USA,OtherGrain,2010,172.764438
1,USA,OtherGrain,2011,214.5887657
1,USA,OtherGrain,2012,237.1492864
1,USA,OtherGrain,2013,178.4634698
1,USA,OtherGrain,2014,155.7304554
1,USA,OtherGrain,2015,133.0641646
1,USA,OtherMeat_Fish,1970,1657.557679
1,USA,OtherMeat_Fish,1971,1572.303106
1,USA,OtherMeat_Fish,1972,1585.19027
1,USA,OtherMeat_Fish,1973,2470.569671
1,USA,OtherMeat_Fish,1974,1943.005389
1,USA,OtherMeat_Fish,1975,2058.991176
1,USA,OtherMeat_Fish,1976,1805.860887
1,USA,OtherMeat_Fish,1977,1734.122569
1,USA,OtherMeat_Fish,1978,1929.1234
1,USA,OtherMeat_Fish,1979,1878.510847
1,USA,OtherMeat_Fish,1980,1734.792475
1,USA,OtherMeat_Fish,1981,1613.433616
1,USA,OtherMeat_Fish,1982,1435.753757
1,USA,OtherMeat_Fish,1983,1449.390853
1,USA,OtherMeat_Fish,1984,1640.745403
1,USA,OtherMeat_Fish,1985,1429.299285
1,USA,OtherMeat_Fish,1986,1551.777746
1,USA,OtherMeat_Fish,1987,1363.30356
1,USA,OtherMeat_Fish,1988,1398.233373
1,USA,OtherMeat_Fish,1989,1461.664004
1,USA,OtherMeat_Fish,1990,1513.733693
1,USA,OtherMeat_Fish,1996,3694.152672
1,USA,OtherMeat_Fish,1997,3645.642953
1,USA,OtherMeat_Fish,1998,3427.695468
1,USA,OtherMeat_Fish,1999,3377.743698
1,USA,OtherMeat_Fish,2000,3269.955015
1,USA,OtherMeat_Fish,2001,3099.402518
1,USA,OtherMeat_Fish,2002,3022.329561
1,USA,OtherMeat_Fish,2003,3859.084289
1,USA,OtherMeat_Fish,2004,3756.24086
1,USA,OtherMeat_Fish,2005,3524
1,USA,OtherMeat_Fish,2006,3340.506005
1,USA,OtherMeat_Fish,2007,3218.764557
1,USA,OtherMeat_Fish,2008,3653.13242
1,USA,OtherMeat_Fish,2009,4082.299151
1,USA,OtherMeat_Fish,2010,4287.569204
1,USA,OtherMeat_Fish,2011,4815.345109
1,USA,OtherMeat_Fish,2012,2470.140358
1,USA,OtherMeat_Fish,2013,4323.588878
1,USA,PalmFruit,1991,334.7829866
1,USA,PalmFruit,1992,343.6388372
1,USA,PalmFruit,1993,321.8766796
1,USA,PalmFruit,1994,316.4372745
1,USA,PalmFruit,1995,355.8248528
1,USA,PalmFruit,1996,367.5982417
1,USA,PalmFruit,1997,466.2229732
1,USA,PalmFruit,1998,483.7421149
1,USA,PalmFruit,1999,495.8624876
1,USA,PalmFruit,2000,437.9735434
1,USA,PalmFruit,2001,422.1660637
1,USA,PalmFruit,2002,300.746377
1,USA,PalmFruit,2003,210.2565787
1,USA,PalmFruit,2004,410.3725117
1,USA,PalmFruit,2005,442
1,USA,PalmFruit,2006,313.7648944
1,USA,PalmFruit,2007,287.7159011
1,USA,PalmFruit,2008,203.9137031
1,USA,PalmFruit,2009,131.2867407
1,USA,PalmFruit,2010,171.5059545
1,USA,PalmFruit,2011,264.6486655
1,USA,PalmFruit,2012,781.4651029
1,USA,PalmFruit,2013,759.6418419
1,USA,PalmFruit,2014,507.7581474
1,USA,PalmFruit,2015,488.652551
1,USA,Pork,1970,2018.384889
1,USA,Pork,1971,1480.878701
1,USA,Pork,1972,2035.553201
1,USA,Pork,1973,2953.808794
1,USA,Pork,1974,2413.850508
1,USA,Pork,1975,2977.74965
1,USA,Pork,1976,2687.516491
1,USA,Pork,1977,2284.941667
1,USA,Pork,1978,2509.176038
1,USA,Pork,1979,2098.913973
1,USA,Pork,1980,1747.596537
1,USA,Pork,1981,1829.448438
1,USA,Pork,1982,2009.647019
1,USA,Pork,1983,1664.013394
1,USA,Pork,1984,1724.594944
1,USA,Pork,1985,1563.593633
1,USA,Pork,1986,1723.085251
1,USA,Pork,1987,1747.715234
1,USA,Pork,1988,1383.195582
1,USA,Pork,1989,1337.133055
1,USA,Pork,1990,1629.327902
1,USA,Pork,1991,1442.416672
1,USA,Pork,1992,1195.4116
1,USA,Pork,1993,1267.917225
1,USA,Pork,1994,1097.229089
1,USA,Pork,1995,1091.867446
1,USA,Pork,1996,1410.696463
1,USA,Pork,1997,1391.723311
1,USA,Pork,1998,885.8739445
1,USA,Pork,1999,819.1110361
1,USA,Pork,2000,1063.22729
1,USA,Pork,2001,1068.225536
1,USA,Pork,2002,794.9274128
1,USA,Pork,2003,877.9269828
1,USA,Pork,2004,1165.934151
1,USA,Pork,2005,1093.510725
1,USA,Pork,2006,984.4344736
1,USA,Pork,2007,971.215642
1,USA,Pork,2008,961.2548578
1,USA,Pork,2009,845.1246171
1,USA,Pork,2010,1085.27443
1,USA,Pork,2011,1283.112244
1,USA,Pork,2012,1238.697174
1,USA,Pork,2013,1276.309487
1,USA,Pork,2014,1425.951127
1,USA,Pork,2015,1019.401238
1,USA,Poultry,1970,1757.680521
1,USA,Poultry,1971,1474.761008
1,USA,Poultry,1972,1413.202415
1,USA,Poultry,1973,2280.807652
1,USA,Poultry,1974,1951.394271
1,USA,Poultry,1975,1954.925249
1,USA,Poultry,1976,1838.785139
1,USA,Poultry,1977,1699.741109
1,USA,Poultry,1978,1645.361784
1,USA,Poultry,1979,1590.380749
1,USA,Poultry,1980,1464.209913
1,USA,Poultry,1981,1412.742783
1,USA,Poultry,1982,1260.094778
1,USA,Poultry,1983,1250.546955
1,USA,Poultry,1984,1436.546879
1,USA,Poultry,1985,1208.633082
1,USA,Poultry,1986,1289.357532
1,USA,Poultry,1987,1048.32576
1,USA,Poultry,1988,1057.610159
1,USA,Poultry,1989,1192.366503
1,USA,Poultry,1990,1080.120318
1,USA,Poultry,1991,1036.538589
1,USA,Poultry,1992,977.2915459
1,USA,Poultry,1993,1022.315863
1,USA,Poultry,1994,1012.983638
1,USA,Poultry,1995,988.2829669
1,USA,Poultry,1996,1047.646097
1,USA,Poultry,1997,989.8936248
1,USA,Poultry,1998,974.8314009
1,USA,Poultry,1999,904.5931882
1,USA,Poultry,2000,832.2220651
1,USA,Poultry,2001,890.8350405
1,USA,Poultry,2002,730.7673789
1,USA,Poultry,2003,829.5709157
1,USA,Poultry,2004,969.9384822
1,USA,Poultry,2005,866.6788029
1,USA,Poultry,2006,750.4483384
1,USA,Poultry,2007,979.3950205
1,USA,Poultry,2008,1066.222889
1,USA,Poultry,2009,961.0200767
1,USA,Poultry,2010,988.0685332
1,USA,Poultry,2011,1013.474495
1,USA,Poultry,2012,1080.888363
1,USA,Poultry,2013,1195.66411
1,USA,Poultry,2014,1274.463871
1,USA,Poultry,2015,1233.516442
1,USA,Rice,1970,459.7432247
1,USA,Rice,1971,451.9021499
1,USA,Rice,1972,545.8431745
1,USA,Rice,1973,1061.501048
1,USA,Rice,1974,790.4880204
1,USA,Rice,1975,539.3820063
1,USA,Rice,1976,429.8470982
1,USA,Rice,1977,547.1620643
1,USA,Rice,1978,439.6189806
1,USA,Rice,1979,522.5614064
1,USA,Rice,1980,584.3060033
1,USA,Rice,1981,377.8587499
1,USA,Rice,1982,310.969249
1,USA,Rice,1983,324.1223616
1,USA,Rice,1984,293.6450084
1,USA,Rice,1985,231.1036338
1,USA,Rice,1986,130.0890025
1,USA,Rice,1987,245.938365
1,USA,Rice,1988,223.2385753
1,USA,Rice,1989,231.2369694
1,USA,Rice,1990,202.2898662
1,USA,Rice,1991,222.4143006
1,USA,Rice,1992,169.2767845
1,USA,Rice,1993,223.8473768
1,USA,Rice,1994,185.5571759
1,USA,Rice,1995,246.6865237
1,USA,Rice,1996,254.2570059
1,USA,Rice,1997,260.5910819
1,USA,Rice,1998,228.6311526
1,USA,Rice,1999,150.5063793
1,USA,Rice,2000,139.2943841
1,USA,Rice,2001,103.2413387
1,USA,Rice,2002,107.088965
1,USA,Rice,2003,188.7792979
1,USA,Rice,2004,167.2125158
1,USA,Rice,2005,169
1,USA,Rice,2006,213.4430301
1,USA,Rice,2007,266.5028588
1,USA,Rice,2008,342.9387067
1,USA,Rice,2009,291.6015086
1,USA,Rice,2010,254.457551
1,USA,Rice,2011,284.9256522
1,USA,Rice,2012,291.1373591
1,USA,Rice,2013,308.8809733
1,USA,Rice,2014,249.3555155
1,USA,Rice,2015,224.9840101
1,USA,Root_Tuber,1970,204.0145581
1,USA,Root_Tuber,1971,170.5321442
1,USA,Root_Tuber,1972,253.684624
1,USA,Root_Tuber,1973,384.1731114
1,USA,Root_Tuber,1974,292.9650266
1,USA,Root_Tuber,1975,299.5989028
1,USA,Root_Tuber,1976,228.3933651
1,USA,Root_Tuber,1977,217.6516539
1,USA,Root_Tuber,1978,195.5479492
1,USA,Root_Tuber,1979,181.4472161
1,USA,Root_Tuber,1980,310.1920186
1,USA,Root_Tuber,1981,275.2884031
1,USA,Root_Tuber,1982,180.5902784
1,USA,Root_Tuber,1983,230.4092734
1,USA,Root_Tuber,1984,218.2704117
1,USA,Root_Tuber,1985,144.7288626
1,USA,Root_Tuber,1986,180.5503237
1,USA,Root_Tuber,1987,153.6572861
1,USA,Root_Tuber,1988,201.5054256
1,USA,Root_Tuber,1989,235.7047233
1,USA,Root_Tuber,1990,190.5552226
1,USA,Root_Tuber,1991,152.9331286
1,USA,Root_Tuber,1992,165.2480708
1,USA,Root_Tuber,1993,180.0897737
1,USA,Root_Tuber,1994,160.2962154
1,USA,Root_Tuber,1995,189.3895883
1,USA,Root_Tuber,1996,136.4229698
1,USA,Root_Tuber,1997,154.0031235
1,USA,Root_Tuber,1998,150.3946145
1,USA,Root_Tuber,1999,153.8645304
1,USA,Root_Tuber,2000,132.9781398
1,USA,Root_Tuber,2001,176.0427814
1,USA,Root_Tuber,2002,166.0181706
1,USA,Root_Tuber,2003,148.7155265
1,USA,Root_Tuber,2004,138.7636325
1,USA,Root_Tuber,2005,164.2241934
1,USA,Root_Tuber,2006,165.0566125
1,USA,Root_Tuber,2007,166.0594425
1,USA,Root_Tuber,2008,196.4164382
1,USA,Root_Tuber,2009,179.8150959
1,USA,Root_Tuber,2010,196.7844694
1,USA,Root_Tuber,2011,195.6263054
1,USA,Root_Tuber,2012,175.6798033
1,USA,Root_Tuber,2013,199.9729674
1,USA,Root_Tuber,2014,183.4931703
1,USA,Root_Tuber,2015,177.5457763
1,USA,SheepGoat,1970,2347.521993
1,USA,SheepGoat,1971,2191.761893
1,USA,SheepGoat,1972,2361.87449
1,USA,SheepGoat,1973,2700.50556
1,USA,SheepGoat,1974,2612.336889
1,USA,SheepGoat,1975,2719.031462
1,USA,SheepGoat,1976,2910.828114
1,USA,SheepGoat,1977,2965.690569
1,USA,SheepGoat,1978,3384.504103
1,USA,SheepGoat,1979,3338.66828
1,USA,SheepGoat,1980,2900.927427
1,USA,SheepGoat,1981,2312.377374
1,USA,SheepGoat,1982,2145.168912
1,USA,SheepGoat,1983,2098.029259
1,USA,SheepGoat,1984,2203.372983
1,USA,SheepGoat,1985,2409.60374
1,USA,SheepGoat,1986,2396.583413
1,USA,SheepGoat,1987,2154.33906
1,USA,SheepGoat,1988,1816.092806
1,USA,SheepGoat,1989,2079.191955
1,USA,SheepGoat,1990,1684.372764
1,USA,SheepGoat,1991,1533.98805
1,USA,SheepGoat,1992,1709.186213
1,USA,SheepGoat,1993,1806.612663
1,USA,SheepGoat,1994,1801.393074
1,USA,SheepGoat,1995,2105.418544
1,USA,SheepGoat,1996,794.4504088
1,USA,SheepGoat,1997,986.5709917
1,USA,SheepGoat,1998,788.4776503
1,USA,SheepGoat,1999,788.1866055
1,USA,SheepGoat,2000,849.2830521
1,USA,SheepGoat,2001,840.2967825
1,USA,SheepGoat,2002,665.3577521
1,USA,SheepGoat,2003,815.6663254
1,USA,SheepGoat,2004,882.5661751
1,USA,SheepGoat,2005,994.0419663
1,USA,SheepGoat,2006,752.9460457
1,USA,SheepGoat,2007,645.5645994
1,USA,SheepGoat,2008,556.6832223
1,USA,SheepGoat,2009,660.7504857
1,USA,SheepGoat,2010,996.8725957
1,USA,SheepGoat,2011,4932.4644
1,USA,SheepGoat,2012,6082.135398
1,USA,SheepGoat,2013,8727.520105
1,USA,SugarCrop,1970,56.54619801
1,USA,SugarCrop,1971,56.56025097
1,USA,SugarCrop,1972,56.19790157
1,USA,SugarCrop,1973,96.69921049
1,USA,SugarCrop,1974,168.3442566
1,USA,SugarCrop,1975,76.52610089
1,USA,SugarCrop,1976,53.36595053
1,USA,SugarCrop,1977,54.49054495
1,USA,SugarCrop,1978,54.58825777
1,USA,SugarCrop,1979,66.77516723
1,USA,SugarCrop,1980,88.10799487
1,USA,SugarCrop,1981,50.57668872
1,USA,SugarCrop,1982,53.79931654
1,USA,SugarCrop,1983,54.43053658
1,USA,SugarCrop,1984,50.94287211
1,USA,SugarCrop,1985,47.92293618
1,USA,SugarCrop,1986,49.09737847
1,USA,SugarCrop,1987,51.49384536
1,USA,SugarCrop,1988,56.18005792
1,USA,SugarCrop,1989,54.86787799
1,USA,SugarCrop,1990,55.63281469
1,USA,SugarCrop,1991,44.8472933
1,USA,SugarCrop,1992,44.57111299
1,USA,SugarCrop,1993,42.51603237
1,USA,SugarCrop,1994,42.30896372
1,USA,SugarCrop,1995,41.43293679
1,USA,SugarCrop,1996,48.04849995
1,USA,SugarCrop,1997,43.41944607
1,USA,SugarCrop,1998,40.63521034
1,USA,SugarCrop,1999,39.45410308
1,USA,SugarCrop,2000,37.37785497
1,USA,SugarCrop,2001,40.76786558
1,USA,SugarCrop,2002,39.69606209
1,USA,SugarCrop,2003,41.55593784
1,USA,SugarCrop,2004,37.24645838
1,USA,SugarCrop,2005,39.63008198
1,USA,SugarCrop,2006,40.77773484
1,USA,SugarCrop,2007,37.3181895
1,USA,SugarCrop,2008,39.73221445
1,USA,SugarCrop,2009,43.14506156
1,USA,SugarCrop,2010,55.52784274
1,USA,SugarCrop,2011,57.36751495
1,USA,SugarCrop,2012,52.54446798
1,USA,SugarCrop,2013,37.660464
1,USA,SugarCrop,2014,37.69066167
1,USA,SugarCrop,2015,36.32149561
1,USA,Wheat,1970,197.0789082
1,USA,Wheat,1971,189.0058767
1,USA,Wheat,1972,237.9165471
1,USA,Wheat,1973,506.3971278
1,USA,Wheat,1974,481.1053771
1,USA,Wheat,1975,382.1879999
1,USA,Wheat,1976,278.6118016
1,USA,Wheat,1977,224.0220936
1,USA,Wheat,1978,266.8259949
1,USA,Wheat,1979,315.3562939
1,USA,Wheat,1980,303.7380759
1,USA,Wheat,1981,256.9181937
1,USA,Wheat,1982,226.1789067
1,USA,Wheat,1983,221.3652458
1,USA,Wheat,1984,206.4709586
1,USA,Wheat,1985,181.7878264
1,USA,Wheat,1986,140.0026436
1,USA,Wheat,1987,144.972902
1,USA,Wheat,1988,202.7500834
1,USA,Wheat,1989,195.1614906
1,USA,Wheat,1990,132.0526229
1,USA,Wheat,1991,142.504971
1,USA,Wheat,1992,154.9533642
1,USA,Wheat,1993,152.6232114
1,USA,Wheat,1994,158.1594721
1,USA,Wheat,1995,203.9438092
1,USA,Wheat,1996,209.8819624
1,USA,Wheat,1997,146.2140007
1,USA,Wheat,1998,113.1490908
1,USA,Wheat,1999,104.5502329
1,USA,Wheat,2000,107.8408135
