INPUT_TABLE
Variable ID
LN1_HistUnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf,year,allocation
Pakistan,root,TundraAEZ08,TundraAEZ08,1750,1.2981858
Russia,root,TundraAEZ08,TundraAEZ08,1750,1.709548
South Africa,root,TundraAEZ08,TundraAEZ08,1750,0
South America_Southern,root,TundraAEZ08,TundraAEZ08,1750,30.7895168
South Asia,root,TundraAEZ08,TundraAEZ08,1750,0.803852
Argentina,root,TundraAEZ08,TundraAEZ08,1750,8.5876329
USA,root,TundraAEZ09,TundraAEZ09,1750,0.0594207
Africa_Eastern,root,TundraAEZ09,TundraAEZ09,1750,0
Africa_Northern,root,TundraAEZ09,TundraAEZ09,1750,0
Africa_Southern,root,TundraAEZ09,TundraAEZ09,1750,0
Africa_Western,root,TundraAEZ09,TundraAEZ09,1750,0
Australia_NZ,root,TundraAEZ09,TundraAEZ09,1750,0
Canada,root,TundraAEZ09,TundraAEZ09,1750,0
Central Asia,root,TundraAEZ09,TundraAEZ09,1750,1.5279209
China,root,TundraAEZ09,TundraAEZ09,1750,0
EU-12,root,TundraAEZ09,TundraAEZ09,1750,0
EU-15,root,TundraAEZ09,TundraAEZ09,1750,0.3880306
Europe_Eastern,root,TundraAEZ09,TundraAEZ09,1750,0
Europe_Non_EU,root,TundraAEZ09,TundraAEZ09,1750,0.0619634
India,root,TundraAEZ09,TundraAEZ09,1750,0
Japan,root,TundraAEZ09,TundraAEZ09,1750,0
Mexico,root,TundraAEZ09,TundraAEZ09,1750,0.076885
Middle East,root,TundraAEZ09,TundraAEZ09,1750,0
Pakistan,root,TundraAEZ09,TundraAEZ09,1750,4.2133581
Russia,root,TundraAEZ09,TundraAEZ09,1750,9.2063143
South Africa,root,TundraAEZ09,TundraAEZ09,1750,0
South America_Southern,root,TundraAEZ09,TundraAEZ09,1750,2.6152637
South Asia,root,TundraAEZ09,TundraAEZ09,1750,0
Southeast Asia,root,TundraAEZ09,TundraAEZ09,1750,0
Argentina,root,TundraAEZ09,TundraAEZ09,1750,2.0654228
USA,root,TundraAEZ10,TundraAEZ10,1750,0
Africa_Eastern,root,TundraAEZ10,TundraAEZ10,1750,0
Africa_Northern,root,TundraAEZ10,TundraAEZ10,1750,0
Africa_Southern,root,TundraAEZ10,TundraAEZ10,1750,0
Africa_Western,root,TundraAEZ10,TundraAEZ10,1750,0
Australia_NZ,root,TundraAEZ10,TundraAEZ10,1750,0
Brazil,root,TundraAEZ10,TundraAEZ10,1750,0
Canada,root,TundraAEZ10,TundraAEZ10,1750,0
Central Asia,root,TundraAEZ10,TundraAEZ10,1750,0.8528954
China,root,TundraAEZ10,TundraAEZ10,1750,1.5395403
EU-12,root,TundraAEZ10,TundraAEZ10,1750,0.3297384
EU-15,root,TundraAEZ10,TundraAEZ10,1750,0.4351141
Europe_Eastern,root,TundraAEZ10,TundraAEZ10,1750,7.2200279
Europe_Non_EU,root,TundraAEZ10,TundraAEZ10,1750,0
European Free Trade Association,root,TundraAEZ10,TundraAEZ10,1750,0.0689434
India,root,TundraAEZ10,TundraAEZ10,1750,1.7335695
Japan,root,TundraAEZ10,TundraAEZ10,1750,0.1334058
Mexico,root,TundraAEZ10,TundraAEZ10,1750,0
Middle East,root,TundraAEZ10,TundraAEZ10,1750,0
Pakistan,root,TundraAEZ10,TundraAEZ10,1750,0.8860252
Russia,root,TundraAEZ10,TundraAEZ10,1750,2.9238043
South Africa,root,TundraAEZ10,TundraAEZ10,1750,0
South America_Southern,root,TundraAEZ10,TundraAEZ10,1750,2.1651123
South Asia,root,TundraAEZ10,TundraAEZ10,1750,0
South Korea,root,TundraAEZ10,TundraAEZ10,1750,0
Southeast Asia,root,TundraAEZ10,TundraAEZ10,1750,0
Argentina,root,TundraAEZ10,TundraAEZ10,1750,0
USA,root,TundraAEZ11,TundraAEZ11,1750,0.0574651
Africa_Eastern,root,TundraAEZ11,TundraAEZ11,1750,0
Africa_Southern,root,TundraAEZ11,TundraAEZ11,1750,0
Australia_NZ,root,TundraAEZ11,TundraAEZ11,1750,0
Brazil,root,TundraAEZ11,TundraAEZ11,1750,0
Canada,root,TundraAEZ11,TundraAEZ11,1750,0
Central Asia,root,TundraAEZ11,TundraAEZ11,1750,0.2437824
China,root,TundraAEZ11,TundraAEZ11,1750,0.730253
EU-12,root,TundraAEZ11,TundraAEZ11,1750,0
EU-15,root,TundraAEZ11,TundraAEZ11,1750,0.0378588
Europe_Non_EU,root,TundraAEZ11,TundraAEZ11,1750,0.1868432
India,root,TundraAEZ11,TundraAEZ11,1750,0
Japan,root,TundraAEZ11,TundraAEZ11,1750,0
Mexico,root,TundraAEZ11,TundraAEZ11,1750,0
Pakistan,root,TundraAEZ11,TundraAEZ11,1750,0.3478478
Russia,root,TundraAEZ11,TundraAEZ11,1750,0
South Africa,root,TundraAEZ11,TundraAEZ11,1750,0
South America_Southern,root,TundraAEZ11,TundraAEZ11,1750,5.0826632
South Asia,root,TundraAEZ11,TundraAEZ11,1750,0.0748681
South Korea,root,TundraAEZ11,TundraAEZ11,1750,0
Southeast Asia,root,TundraAEZ11,TundraAEZ11,1750,0
Argentina,root,TundraAEZ11,TundraAEZ11,1750,0
Colombia,root,TundraAEZ11,TundraAEZ11,1750,0.3058061
USA,root,TundraAEZ12,TundraAEZ12,1750,0
Africa_Eastern,root,TundraAEZ12,TundraAEZ12,1750,0
Australia_NZ,root,TundraAEZ12,TundraAEZ12,1750,0
Brazil,root,TundraAEZ12,TundraAEZ12,1750,0
Central America and Caribbean,root,TundraAEZ12,TundraAEZ12,1750,0
Central Asia,root,TundraAEZ12,TundraAEZ12,1750,0.146284
China,root,TundraAEZ12,TundraAEZ12,1750,0.0747181
EU-15,root,TundraAEZ12,TundraAEZ12,1750,0
Europe_Non_EU,root,TundraAEZ12,TundraAEZ12,1750,0
India,root,TundraAEZ12,TundraAEZ12,1750,0
Japan,root,TundraAEZ12,TundraAEZ12,1750,0
Mexico,root,TundraAEZ12,TundraAEZ12,1750,0
Pakistan,root,TundraAEZ12,TundraAEZ12,1750,0
South America_Southern,root,TundraAEZ12,TundraAEZ12,1750,2.3175036
South Asia,root,TundraAEZ12,TundraAEZ12,1750,0
Southeast Asia,root,TundraAEZ12,TundraAEZ12,1750,0.2247719
Argentina,root,TundraAEZ12,TundraAEZ12,1750,0.1440296
Colombia,root,TundraAEZ12,TundraAEZ12,1750,1.224407
USA,root,TundraAEZ13,TundraAEZ13,1750,62.2904617
Canada,root,TundraAEZ13,TundraAEZ13,1750,1023.7663406
Central Asia,root,TundraAEZ13,TundraAEZ13,1750,79.1492602
China,root,TundraAEZ13,TundraAEZ13,1750,629.1660581
EU-15,root,TundraAEZ13,TundraAEZ13,1750,0.9341397
European Free Trade Association,root,TundraAEZ13,TundraAEZ13,1750,0.2862591
India,root,TundraAEZ13,TundraAEZ13,1750,6.9836129
Pakistan,root,TundraAEZ13,TundraAEZ13,1750,5.9914446
Russia,root,TundraAEZ13,TundraAEZ13,1750,208.3777569
South America_Southern,root,TundraAEZ13,TundraAEZ13,1750,61.8284951
South Asia,root,TundraAEZ13,TundraAEZ13,1750,15.6405188
Argentina,root,TundraAEZ13,TundraAEZ13,1750,11.2625733
USA,root,TundraAEZ14,TundraAEZ14,1750,142.6715667
Canada,root,TundraAEZ14,TundraAEZ14,1750,935.1375225
Central Asia,root,TundraAEZ14,TundraAEZ14,1750,66.0190695
China,root,TundraAEZ14,TundraAEZ14,1750,588.9767173
EU-15,root,TundraAEZ14,TundraAEZ14,1750,14.5607345
Europe_Non_EU,root,TundraAEZ14,TundraAEZ14,1750,1.2397698
European Free Trade Association,root,TundraAEZ14,TundraAEZ14,1750,57.4603854
India,root,TundraAEZ14,TundraAEZ14,1750,12.5496956
Pakistan,root,TundraAEZ14,TundraAEZ14,1750,15.707081
Russia,root,TundraAEZ14,TundraAEZ14,1750,1726.8635941
South America_Southern,root,TundraAEZ14,TundraAEZ14,1750,38.6573763
South Asia,root,TundraAEZ14,TundraAEZ14,1750,6.5369199
Argentina,root,TundraAEZ14,TundraAEZ14,1750,3.9409591
USA,root,TundraAEZ15,TundraAEZ15,1750,36.206291
Australia_NZ,root,TundraAEZ15,TundraAEZ15,1750,0.4961096
Canada,root,TundraAEZ15,TundraAEZ15,1750,37.3909596
Central Asia,root,TundraAEZ15,TundraAEZ15,1750,10.8090348
China,root,TundraAEZ15,TundraAEZ15,1750,212.9807865
EU-12,root,TundraAEZ15,TundraAEZ15,1750,0
EU-15,root,TundraAEZ15,TundraAEZ15,1750,2.4815661
Europe_Non_EU,root,TundraAEZ15,TundraAEZ15,1750,0
European Free Trade Association,root,TundraAEZ15,TundraAEZ15,1750,22.7532486
India,root,TundraAEZ15,TundraAEZ15,1750,2.7352873
Japan,root,TundraAEZ15,TundraAEZ15,1750,0
Russia,root,TundraAEZ15,TundraAEZ15,1750,61.6658125
South America_Southern,root,TundraAEZ15,TundraAEZ15,1750,32.2427625
South Asia,root,TundraAEZ15,TundraAEZ15,1750,3.8274698
Southeast Asia,root,TundraAEZ15,TundraAEZ15,1750,1.1144563
Argentina,root,TundraAEZ15,TundraAEZ15,1750,6.6431525
USA,root,TundraAEZ16,TundraAEZ16,1750,0.1831406
Australia_NZ,root,TundraAEZ16,TundraAEZ16,1750,0.5489411
Canada,root,TundraAEZ16,TundraAEZ16,1750,0.3254565
Central Asia,root,TundraAEZ16,TundraAEZ16,1750,0.1859804
China,root,TundraAEZ16,TundraAEZ16,1750,9.0333932
EU-12,root,TundraAEZ16,TundraAEZ16,1750,0
EU-15,root,TundraAEZ16,TundraAEZ16,1750,0.0187506
Europe_Eastern,root,TundraAEZ16,TundraAEZ16,1750,0
Europe_Non_EU,root,TundraAEZ16,TundraAEZ16,1750,0.0620301
European Free Trade Association,root,TundraAEZ16,TundraAEZ16,1750,0.4649206
India,root,TundraAEZ16,TundraAEZ16,1750,0.3667705
Russia,root,TundraAEZ16,TundraAEZ16,1750,0
South America_Southern,root,TundraAEZ16,TundraAEZ16,1750,12.4511348
South Asia,root,TundraAEZ16,TundraAEZ16,1750,0.7879213
Southeast Asia,root,TundraAEZ16,TundraAEZ16,1750,0
Argentina,root,TundraAEZ16,TundraAEZ16,1750,0.8268937
Australia_NZ,root,TundraAEZ17,TundraAEZ17,1750,0
China,root,TundraAEZ17,TundraAEZ17,1750,0
South America_Southern,root,TundraAEZ17,TundraAEZ17,1750,0
South America_Southern,root,TundraAEZ18,TundraAEZ18,1750,0
Africa_Eastern,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,1082.413221
Africa_Northern,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,715.3331128
Africa_Southern,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,37.6144943
Africa_Western,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,2313.5931271
Australia_NZ,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,2.3088004
Brazil,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,0
India,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,14.5860323
Mexico,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,0.1697642
Middle East,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,1346.5747218
Pakistan,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,32.498019
South Africa,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,0
South America_Northern,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,0.8619727
South America_Southern,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1750,67.5872466
Africa_Eastern,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,3.6168995
Africa_Northern,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,11.5718092
Africa_Southern,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,0.1642287
Africa_Western,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,7.2265212
Australia_NZ,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,0
Brazil,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,1.5130265
India,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,9.7675182
Mexico,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,0
Middle East,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,0.7336494
South Africa,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,0
South America_Northern,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,0.8231432
South America_Southern,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,0.2331473
Colombia,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1750,3.2393465
Africa_Eastern,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,2.7471008
Africa_Northern,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0
Africa_Southern,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,3.0430399
Africa_Western,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0.1701285
Australia_NZ,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0
Brazil,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0.5481006
India,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0
Mexico,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0
Middle East,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0
South Africa,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0.0620151
South America_Northern,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0
South America_Southern,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0.1218454
South Asia,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0
Colombia,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1750,0.0753454
Africa_Eastern,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,1.0547074
Africa_Northern,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
Africa_Southern,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,1.6031766
Africa_Western,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,2.0253442
Australia_NZ,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
Brazil,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0.7700821
Central America and Caribbean,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
China,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
EU-15,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
India,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
Indonesia,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
Mexico,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
South Africa,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0.0640448
South America_Northern,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0.0789004
South America_Southern,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
South Asia,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0
Southeast Asia,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0.2706769
Colombia,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1750,0.1559529
Africa_Eastern,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,1.3792347
Africa_Southern,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0.3740641
Africa_Western,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,4.7644253
Australia_NZ,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0
Brazil,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,3.3568697
Central America and Caribbean,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0
China,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0
India,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0.0763615
Indonesia,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0
Mexico,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0
South Africa,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0.1060184
South America_Northern,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,1.2418697
South America_Southern,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0.1625701
South Asia,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0
Southeast Asia,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0.2365885
Colombia,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1750,0
Africa_Eastern,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.5990427
Africa_Southern,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.3415681
Africa_Western,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,5.266981
Australia_NZ,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0
Brazil,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.2248138
Central America and Caribbean,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0
China,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.0458787
India,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0
Indonesia,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0
Mexico,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0
South Africa,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.3065218
South America_Northern,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.1695828
South America_Southern,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.5977306
South Asia,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0
Southeast Asia,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.1254202
Colombia,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1750,0.0849168
USA,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,14.8297049
Africa_Eastern,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,182.9694321
Africa_Northern,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,4203.6599127
Africa_Southern,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,113.938604
Africa_Western,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,565.450388
Australia_NZ,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,19.1007202
Canada,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,0
Central Asia,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,440.3282887
China,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,1011.1170585
Europe_Non_EU,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,0
India,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,51.1743472
Mexico,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,0.9533487
Middle East,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,1439.0298282
Pakistan,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,248.477018
Russia,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,0
South Africa,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,27.0371424
South America_Southern,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,182.7212922
South Asia,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,74.5633545
Argentina,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1750,37.3104679
USA,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0.4320558
Africa_Eastern,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0
Africa_Northern,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,102.4573513
Africa_Southern,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,8.2839789
Australia_NZ,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0.0729812
Canada,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0
Central Asia,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,9.7163774
China,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,1.0939657
EU-12,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0
EU-15,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0
Europe_Eastern,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0
Europe_Non_EU,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0.4018635
India,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,9.3032925
Mexico,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0
Middle East,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,51.1286363
Pakistan,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0.8679131
Russia,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0
South Africa,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,0.2446044
South America_Southern,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,4.079976
South Asia,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,9.4989108
Argentina,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1750,6.4336443
USA,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Africa_Eastern,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Africa_Northern,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,27.4915496
Africa_Southern,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0.8396724
Africa_Western,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Australia_NZ,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Canada,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Central Asia,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0.010372
China,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,2.1031837
EU-12,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
EU-15,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0.0198663
Europe_Eastern,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Europe_Non_EU,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
India,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Japan,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Mexico,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Middle East,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0.4062771
Pakistan,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0.134013
Russia,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
South Africa,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
South America_Southern,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0.2731067
South Asia,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Southeast Asia,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0
Argentina,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1750,0.7599764
USA,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Africa_Eastern,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Africa_Northern,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,3.4925614
Africa_Southern,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Africa_Western,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Australia_NZ,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Brazil,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Canada,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Central Asia,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
China,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0.0988799
EU-12,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
EU-15,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0.0152309
Europe_Eastern,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0.0257356
Europe_Non_EU,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
European Free Trade Association,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0.0173099
India,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,1.7800578
Japan,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Mexico,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Middle East,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Pakistan,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0.19483
Russia,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
South Africa,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0.210756
South America_Southern,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0.2880986
South Asia,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0.0453574
South Korea,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Southeast Asia,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,0
Argentina,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1750,3.1769372
USA,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Africa_Eastern,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Africa_Southern,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Australia_NZ,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Brazil,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Canada,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Central Asia,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
China,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0.3785091
EU-12,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
EU-15,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0.0334621
Europe_Non_EU,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
India,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Japan,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Mexico,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Pakistan,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Russia,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
South Africa,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
South America_Southern,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0.4184644
South Asia,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0.1937369
South Korea,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Southeast Asia,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
Argentina,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0.0692699
Colombia,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1750,0
USA,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1750,0
Africa_Eastern,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1750,0
Australia_NZ,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1750,0.062326
Brazil,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1750,0.0840548
Central America and Caribbean,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1750,0
Central Asia,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1750,0
China,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1750,0.0863801
EU-15,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1750,0
