INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf,year,allocation
Central America and Caribbean,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,17.35417899
China,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,0.24974343
EU-15,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,0.03390372
India,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,6.54706449
Indonesia,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,3.10219488
Mexico,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,35.14827024
South Africa,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,4.02217047
South America_Northern,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,54.43102143
South America_Southern,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,28.07261226
South Asia,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,1.87150653
Southeast Asia,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,1.11716631
Colombia,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1975,4.23874305
Africa_Eastern,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,162.34538715
Africa_Southern,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,148.74000786
Africa_Western,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,243.71503407
Australia_NZ,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,1.95956802
Brazil,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,652.29574374
Central America and Caribbean,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,36.04518261
China,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,1.17126324
India,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,1.74110949
Indonesia,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,2.03947947
Mexico,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,8.3606859
South Africa,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,2.24026119
South America_Northern,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,62.63055657
South America_Southern,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,74.57205078
South Asia,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,4.449879
Southeast Asia,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,2.25629154
Colombia,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1975,63.27405639
Africa_Eastern,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,108.36362502
Africa_Southern,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,1.88647866
Africa_Western,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,229.77715545
Australia_NZ,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,3.78096255
Brazil,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,214.3332414
Central America and Caribbean,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,37.40253345
China,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,16.3865952
India,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,1.32404607
Indonesia,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,73.72347876
Mexico,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,12.3060546
South Africa,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,2.5077321
South America_Northern,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,23.62160457
South America_Southern,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,46.38982581
South Asia,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,2.27933946
Southeast Asia,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,2.04888159
Colombia,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1975,234.4318326
USA,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,1133.55530037
Africa_Eastern,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,19.70831799
Africa_Northern,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,322.13543301
Africa_Southern,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,384.37084062
Africa_Western,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,11.25814293
Australia_NZ,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,2348.69871825
Canada,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,30.45857553
Central Asia,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,1546.72910838
China,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,533.15320581
Europe_Non_EU,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,0.30762387
India,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,9.74479113
Mexico,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,360.58050171
Middle East,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,677.56435245
Pakistan,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,12.79069605
Russia,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,79.66138086
South Africa,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,414.67447647
South America_Southern,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,67.92807357
South Asia,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,63.88755849
Argentina,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1975,336.14559612
USA,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,352.87659954
Africa_Eastern,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,5.49761526
Africa_Northern,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,145.42836102
Africa_Southern,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,206.93027331
Australia_NZ,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,190.40863437
Canada,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,12.44938158
Central Asia,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,258.92350479
China,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,346.56799581
EU-12,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,1.92216105
EU-15,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,0.56797866
Europe_Eastern,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,9.06885216
Europe_Non_EU,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,50.17099068
India,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,5.87322414
Mexico,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,92.56990977
Middle East,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,251.68795389
Pakistan,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,1.53985194
Russia,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,113.95207791
South Africa,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,102.66149376
South America_Southern,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,88.9242354
South Asia,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,151.81946901
Argentina,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1975,67.9513905
USA,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,56.81702835
Africa_Eastern,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,4.85178858
Africa_Northern,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,114.38500635
Africa_Southern,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,212.01317343
Africa_Western,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,0.64811745
Australia_NZ,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,91.40870079
Canada,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,21.28672917
Central Asia,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,17.69075937
China,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,94.88544732
EU-12,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,11.64578283
EU-15,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,58.72884489
Europe_Eastern,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,10.6770627
Europe_Non_EU,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,29.69208882
India,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,3.01586589
Japan,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,0.16164558
Mexico,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,39.09938004
Middle East,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,36.81870417
Pakistan,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,2.59367796
Russia,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,106.41646485
South Africa,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,81.64452609
South America_Southern,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,68.4548163
South Asia,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,1.12508424
Southeast Asia,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,0.01128933
Argentina,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1975,41.42607084
USA,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,161.98065036
Africa_Eastern,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,7.88918094
Africa_Northern,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,34.33996071
Africa_Southern,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,65.43524601
Africa_Western,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,0.46160136
Australia_NZ,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,52.42354506
Brazil,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,2.62748277
Canada,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,10.96965216
Central Asia,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,5.68237221
China,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,63.83781279
EU-12,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,80.2513665
EU-15,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,161.02905309
Europe_Eastern,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,34.91458074
Europe_Non_EU,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,30.3747282
European Free Trade Association,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,6.96241692
India,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,8.63657127
Japan,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,2.70390834
Mexico,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,13.59450027
Middle East,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,1.02922218
Pakistan,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,0.98699769
Russia,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,97.35089184
South Africa,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,56.43479529
South America_Southern,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,34.72030638
South Asia,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,1.41371874
South Korea,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,0.01539585
Southeast Asia,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,0.08850132
Argentina,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1975,46.7990361
USA,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,152.09465571
Africa_Eastern,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,14.24499948
Africa_Southern,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,10.79570061
Australia_NZ,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,68.8591476
Brazil,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,0.43658073
Canada,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,0.05011101
Central Asia,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,0.56061747
China,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,155.94805413
EU-12,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,7.16146497
EU-15,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,139.29552225
Europe_Non_EU,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,16.07939856
India,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,3.68977392
Japan,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,1.16126469
Mexico,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,0.69064596
Pakistan,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,1.14459192
Russia,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,1.13094495
South Africa,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,9.55543401
South America_Southern,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,20.20080483
South Asia,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,3.35042658
South Korea,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,0.01811331
Southeast Asia,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,0.94572621
Argentina,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,54.55306746
Colombia,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1975,5.30036163
USA,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,75.21465771
Africa_Eastern,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,2.04762879
Australia_NZ,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,87.78284397
Brazil,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,165.74310639
Central America and Caribbean,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,0.88034571
Central Asia,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,0.87951015
China,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,220.65138738
EU-15,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,39.74186898
Europe_Non_EU,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,1.72214307
India,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,1.71409761
Japan,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,0.32516694
Mexico,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,0.33535656
Pakistan,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,1.81030221
South America_Southern,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,162.72970812
South Asia,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,1.87680744
Southeast Asia,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,0.46893258
Argentina,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,155.54988828
Colombia,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1975,13.29804081
USA,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,49.98365154
Canada,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,12.28378788
Central Asia,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,783.49204746
China,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,540.42400215
EU-15,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,1.01116089
European Free Trade Association,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,0.0603378
India,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,3.13877376
Pakistan,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,0.95928669
Russia,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,15.37441821
South America_Southern,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,29.76972885
South Asia,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,31.26827106
Argentina,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1975,81.99816696
USA,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,11.3870817
Canada,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,5.30163
Central Asia,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,429.66116208
China,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,407.88289026
EU-15,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,4.56900372
Europe_Non_EU,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,0.96545736
European Free Trade Association,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,14.32702269
India,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,4.77336933
Pakistan,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1975,1.72114551
