INPUT_TABLE
Variable ID
AgHAtoCL

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,harvests.per.year
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2030,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2035,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2040,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2045,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2050,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2055,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2060,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2065,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2070,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2075,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2080,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2085,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2090,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2095,1.0312753352909505
Africa_Eastern,FodderGrass,FodderGrass,FodderGrass,2100,1.0312753352909505
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,1975,1.034690365194837
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,1990,1.0133887957760919
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2005,1.1363803297681314
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2010,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2015,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2020,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2025,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2030,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2035,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2040,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2045,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2050,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2055,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2060,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2065,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2070,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2075,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2080,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2085,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2090,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2095,1.066432446537148
Africa_Eastern,FodderHerb,FodderHerb,FodderHerb,2100,1.066432446537148
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,1975,1.0244642364814587
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,1990,1.004795813666823
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2005,1.1005774526331278
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2010,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2015,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2020,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2025,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2030,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2035,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2040,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2045,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2050,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2055,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2060,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2065,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2070,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2075,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2080,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2085,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2090,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2095,1.0542487110967138
Africa_Eastern,MiscCrop,MiscCrop,MiscCrop,2100,1.0542487110967138
Africa_Eastern,OilCrop,OilCrop,OilCrop,1975,1.018452481235906
Africa_Eastern,OilCrop,OilCrop,OilCrop,1990,1.0090336074112665
Africa_Eastern,OilCrop,OilCrop,OilCrop,2005,1.0715433902312061
Africa_Eastern,OilCrop,OilCrop,OilCrop,2010,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2015,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2020,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2025,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2030,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2035,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2040,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2045,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2050,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2055,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2060,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2065,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2070,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2075,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2080,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2085,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2090,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2095,1.0425838994720007
Africa_Eastern,OilCrop,OilCrop,OilCrop,2100,1.0425838994720007
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,1975,1.0321250539578242
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,1990,1.018778731265987
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2005,1.0907931595066525
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2010,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2015,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2020,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2025,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2030,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2035,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2040,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2045,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2050,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2055,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2060,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2065,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2070,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2075,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2080,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2085,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2090,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2095,1.0467116899037163
Africa_Eastern,OtherGrain,OtherGrain,OtherGrain,2100,1.0467116899037163
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,1975,1.0162106234935857
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,1990,1
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2005,1.0708829679674516
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2010,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2015,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2020,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2025,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2030,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2035,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2040,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2045,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2050,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2055,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2060,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2065,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2070,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2075,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2080,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2085,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2090,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2095,1.0338514643673038
Africa_Eastern,PalmFruit,PalmFruit,PalmFruit,2100,1.0338514643673038
Africa_Eastern,Rice,Rice,Rice,1975,1.0098055534602068
Africa_Eastern,Rice,Rice,Rice,1990,1
Africa_Eastern,Rice,Rice,Rice,2005,1.0533866373054255
Africa_Eastern,Rice,Rice,Rice,2010,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2015,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2020,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2025,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2030,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2035,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2040,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2045,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2050,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2055,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2060,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2065,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2070,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2075,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2080,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2085,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2090,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2095,1.0244550052918375
Africa_Eastern,Rice,Rice,Rice,2100,1.0244550052918375
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,1975,1.0261452974038447
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,1990,1.0059322030943065
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2005,1.0989487408446141
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2010,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2015,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2020,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2025,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2030,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2035,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2040,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2045,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2050,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2055,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2060,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2065,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2070,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2075,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2080,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2085,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2090,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2095,1.0527506823651387
Africa_Eastern,Root_Tuber,Root_Tuber,Root_Tuber,2100,1.0527506823651387
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,1975,1.0177175081441394
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,1990,1.0012146463745348
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2005,1.0790024655829877
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2010,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2015,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2020,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2025,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2030,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2035,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2040,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2045,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2050,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2055,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2060,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2065,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2070,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2075,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2080,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2085,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2090,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2095,1.0430636386210772
Africa_Eastern,SugarCrop,SugarCrop,SugarCrop,2100,1.0430636386210772
Africa_Eastern,Wheat,Wheat,Wheat,1975,1.034928144904685
Africa_Eastern,Wheat,Wheat,Wheat,1990,1.0172180370746582
Africa_Eastern,Wheat,Wheat,Wheat,2005,1.1181346175452815
Africa_Eastern,Wheat,Wheat,Wheat,2010,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2015,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2020,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2025,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2030,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2035,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2040,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2045,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2050,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2055,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2060,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2065,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2070,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2075,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2080,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2085,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2090,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2095,1.0579407939762153
Africa_Eastern,Wheat,Wheat,Wheat,2100,1.0579407939762153
Africa_Northern,Corn,Corn,Corn,1975,1.7593165413004441
Africa_Northern,Corn,Corn,Corn,1990,1.800847369060914
Africa_Northern,Corn,Corn,Corn,2005,1.8769228882013287
Africa_Northern,Corn,Corn,Corn,2010,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2015,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2020,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2025,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2030,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2035,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2040,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2045,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2050,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2055,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2060,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2065,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2070,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2075,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2080,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2085,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2090,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2095,1.830494982207772
Africa_Northern,Corn,Corn,Corn,2100,1.830494982207772
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,1975,2.211140192784147
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,1990,2.214234442359175
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2005,2.1562010093360646
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2010,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2015,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2020,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2025,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2030,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2035,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2040,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2045,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2050,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2055,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2060,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2065,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2070,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2075,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2080,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2085,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2090,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2095,2.0750340637626032
Africa_Northern,FiberCrop,FiberCrop,FiberCrop,2100,2.0750340637626032
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,1975,1.1018755356013403
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,1990,1.156285800740801
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2005,1.1994657768370822
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2010,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2015,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2020,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2025,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2030,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2035,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2040,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2045,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2050,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2055,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2060,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2065,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2070,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2075,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2080,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2085,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2090,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2095,1.1903970350642228
Africa_Northern,FodderGrass,FodderGrass,FodderGrass,2100,1.1903970350642228
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,1975,2.1771096618788093
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,1990,2.1836833450829616
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2005,2.1338515439943833
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2010,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2015,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2020,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2025,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2030,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2035,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2040,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2045,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2050,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2055,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2060,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2065,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2070,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2075,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2080,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2085,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2090,2.0552450983243924
Africa_Northern,FodderHerb,FodderHerb,FodderHerb,2095,2.0552450983243924
