INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf,year,allocation
Indonesia,root,ProtectedShrublandAEZ06,ProtectedShrublandAEZ06,1990,0
Mexico,root,ProtectedShrublandAEZ06,ProtectedShrublandAEZ06,1990,4.92672384
South Africa,root,ProtectedShrublandAEZ06,ProtectedShrublandAEZ06,1990,0
South America_Northern,root,ProtectedShrublandAEZ06,ProtectedShrublandAEZ06,1990,0.65985714
South America_Southern,root,ProtectedShrublandAEZ06,ProtectedShrublandAEZ06,1990,5.14612485
South Asia,root,ProtectedShrublandAEZ06,ProtectedShrublandAEZ06,1990,0
Southeast Asia,root,ProtectedShrublandAEZ06,ProtectedShrublandAEZ06,1990,4.01205312
Colombia,root,ProtectedShrublandAEZ06,ProtectedShrublandAEZ06,1990,7.69383918
USA,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,585.56481444
Africa_Eastern,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,0.88428033
Africa_Northern,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,0.82920492
Africa_Southern,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,191.76105897
Africa_Western,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,7.21354815
Australia_NZ,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,921.04296462
Canada,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,0.57531231
Central Asia,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,274.94724078
China,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,113.26856769
Europe_Non_EU,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,0.61075242
India,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,47.79462159
Mexico,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,113.82403995
Middle East,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,311.38451892
Pakistan,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,140.69130948
Russia,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,7.22453463
South Africa,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,17.62404741
South America_Southern,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,3.94856982
South Asia,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,60.59161548
Argentina,root,ProtectedShrublandAEZ07,ProtectedShrublandAEZ07,1990,150.55711101
USA,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,43.54526601
Africa_Eastern,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,0.01462023
Africa_Northern,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,2.17017261
Africa_Southern,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,38.61744786
Australia_NZ,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,89.3456019
Canada,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,0
Central Asia,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,41.38973757
China,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,16.03708029
EU-12,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,0.62711964
EU-15,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,0.38097324
Europe_Eastern,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,1.376541
Europe_Non_EU,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,14.68908468
India,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,40.71584115
Mexico,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,18.51185961
Middle East,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,127.81701873
Pakistan,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,14.23622277
Russia,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,0.27002493
South Africa,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,1.77267249
South America_Southern,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,22.39532424
South Asia,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,41.26397688
Argentina,root,ProtectedShrublandAEZ08,ProtectedShrublandAEZ08,1990,72.07855353
USA,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,13.73021559
Africa_Eastern,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,3.4271928
Africa_Northern,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,8.38616328
Africa_Southern,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,0.55436409
Africa_Western,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,0
Australia_NZ,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,34.46729793
Canada,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,0
Central Asia,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,7.77765717
China,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,4.06432854
EU-12,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,2.23192746
EU-15,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,46.63891854
Europe_Eastern,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,9e-08
Europe_Non_EU,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,24.63401268
India,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,0.63063666
Japan,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,0
Mexico,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,14.09352516
Middle East,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,50.76818442
Pakistan,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,10.61128611
Russia,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,0.04003434
South Africa,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,2.46502584
South America_Southern,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,14.76363069
South Asia,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,1.86139971
Southeast Asia,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,0
Argentina,root,ProtectedShrublandAEZ09,ProtectedShrublandAEZ09,1990,67.94589555
USA,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,1.18841967
Africa_Eastern,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,3.13942959
Africa_Northern,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,21.20734224
Africa_Southern,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0.24748074
Africa_Western,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
Australia_NZ,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,12.08664306
Brazil,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
Canada,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
Central Asia,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
China,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,9.46114848
EU-12,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
EU-15,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,53.29255815
Europe_Eastern,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
Europe_Non_EU,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,14.50283427
European Free Trade Association,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
India,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,6.92548641
Japan,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0.18223983
Mexico,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,6.29198757
Middle East,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,6.62400252
Pakistan,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,6.84031941
Russia,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
South Africa,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,4.20697737
South America_Southern,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,18.24738795
South Asia,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,2.22882714
South Korea,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
Southeast Asia,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,0
Argentina,root,ProtectedShrublandAEZ10,ProtectedShrublandAEZ10,1990,37.93832631
USA,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0.13454136
Africa_Eastern,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,3.12562323
Africa_Southern,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0.09179649
Australia_NZ,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,7.52927436
Brazil,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0
Canada,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0
Central Asia,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0
China,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,47.6557785
EU-12,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0
EU-15,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,18.21140136
Europe_Non_EU,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0.97555491
India,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,10.27284444
Japan,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,3.17519676
Mexico,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0.04765437
Pakistan,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,3.97460367
Russia,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0
South Africa,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,2.32451721
South America_Southern,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,1.97590662
South Asia,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,4.41097632
South Korea,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0
Southeast Asia,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,1.23428313
Argentina,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,17.69276817
Colombia,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,1990,0
USA,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,0
Africa_Eastern,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,1.68145434
Australia_NZ,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,3.96962253
Brazil,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,0.80059392
Central America and Caribbean,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,0.15451326
Central Asia,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,0
China,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,4.78774431
EU-15,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,1.55711556
Europe_Non_EU,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,0
India,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,1.72504143
Japan,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,0.97016076
Mexico,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,0.03328146
Pakistan,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,6.34087773
South America_Southern,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,3.62439756
South Asia,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,1.32835239
Southeast Asia,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,1.62886212
Argentina,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,4.55743332
Colombia,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,1990,0.37296972
USA,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,20.36966742
Canada,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,0.38475783
Central Asia,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,22.96284381
China,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,36.94195773
EU-15,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,0
European Free Trade Association,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,0
India,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,5.68602954
Pakistan,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,6.03522486
Russia,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,0.20741193
South America_Southern,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,0.15745068
South Asia,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,9.62337222
Argentina,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,1990,0.01660779
USA,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,3.68747388
Canada,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,0.70819164
Central Asia,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,10.79002989
China,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,2.75791239
EU-15,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,0
Europe_Non_EU,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,0
European Free Trade Association,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,0.12293856
India,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,4.53879504
Pakistan,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,7.42018077
Russia,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,4.1822316
South America_Southern,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,1.62551862
South Asia,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,4.13017227
Argentina,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,1990,0.89530083
USA,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0.29763279
Australia_NZ,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0
Canada,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0.44815284
Central Asia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,1.10460654
China,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,3.83295195
EU-12,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0
EU-15,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0.23352354
Europe_Non_EU,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0
European Free Trade Association,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0.06176331
India,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,1.75126806
Japan,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0
Russia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,1.76352993
South America_Southern,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,5.53024845
South Asia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,1.27955745
Southeast Asia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0.47946681
Argentina,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1990,0
USA,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
Australia_NZ,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
Canada,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
Central Asia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
China,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,8.52482988
EU-12,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
EU-15,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0.09978318
Europe_Eastern,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
Europe_Non_EU,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
European Free Trade Association,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
India,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,1.78327107
Russia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
South America_Southern,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,4.35944781
South Asia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0.84057705
Southeast Asia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0.09360666
Argentina,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1990,0
Australia_NZ,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1990,0.6680295
China,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1990,0.1101501
South America_Southern,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1990,0
South America_Southern,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1990,0
Africa_Eastern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,81.81282663
Africa_Northern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,4.11969366
Africa_Southern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,13.63525623
Africa_Western,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,79.49118834
Australia_NZ,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,51.69390498
Brazil,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
India,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
Mexico,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0.13463379
Middle East,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0.69551235
Pakistan,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
South Africa,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,7.78836762
South America_Northern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0.5108382
South America_Southern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,8.10914004
Africa_Eastern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,169.35900957
Africa_Northern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0.92391471
Africa_Southern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,32.85340605
Africa_Western,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,213.91085115
Australia_NZ,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,201.73202982
Brazil,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0.15905853
India,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,3.08642184
Mexico,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0.08796204
Middle East,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0.15857118
South Africa,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,4.36604625
South America_Northern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,2.71469421
South America_Southern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,2.10960036
Colombia,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0.16691688
Africa_Eastern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,144.57245922
Africa_Northern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0.06010551
Africa_Southern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,307.94451606
Africa_Western,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,407.1200184
Australia_NZ,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,144.94998429
Brazil,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,26.29168164
India,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,103.21767747
Mexico,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,6.3290556
Middle East,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0.20613915
South Africa,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,4.80900555
South America_Northern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0.69408909
South America_Southern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,9.17826651
South Asia,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0.02599236
Colombia,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0.19897362
Africa_Eastern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,169.82997426
Africa_Northern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0
Africa_Southern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,431.92461483
Africa_Western,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,429.93710055
Australia_NZ,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,21.22492086
Brazil,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,218.21972436
Central America and Caribbean,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,7.73020125
China,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0
EU-15,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0.16413156
India,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,44.23154895
Indonesia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,1.55939175
Mexico,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,24.59847834
South Africa,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,2.74548879
South America_Northern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,66.1310442
South America_Southern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,23.766885
South Asia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0.18134775
Southeast Asia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,10.71332073
Colombia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0.24091722
Africa_Eastern,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,95.54171958
Africa_Southern,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,65.82126834
Africa_Western,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,482.69755863
Australia_NZ,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,3.52359909
Brazil,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,482.98695498
Central America and Caribbean,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,6.03835812
China,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,0.0224316
India,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,0.49798026
Indonesia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,5.67880155
Mexico,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,5.25768228
South Africa,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,2.15673849
South America_Northern,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,65.86326333
South America_Southern,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,58.46512356
South Asia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,0.14780016
Southeast Asia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,68.13964656
Colombia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1990,15.18688935
Africa_Eastern,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,53.63562897
Africa_Southern,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,2.24530254
Africa_Western,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,190.60273152
Australia_NZ,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,2.91404502
Brazil,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,69.12919251
Central America and Caribbean,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,6.12500544
China,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,5.64082452
India,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,0.04034898
Indonesia,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,79.44105582
Mexico,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,6.58901241
South Africa,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,1.6201395
South America_Northern,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,12.88798632
South America_Southern,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,18.90054783
South Asia,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,0
Southeast Asia,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,80.46531963
Colombia,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,1990,35.63212752
USA,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,1990,136.96047603
Africa_Eastern,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,1990,2.23513155
Africa_Northern,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,1990,0.59631966
Africa_Southern,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,1990,152.94984633
Africa_Western,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,1990,0
Australia_NZ,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,1990,406.06448094
Canada,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,1990,28.40831352
