INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf,year,allocation
EU-15,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Europe_Non_EU,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
India,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Japan,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Mexico,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Pakistan,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
South America_Southern,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0.3477054
South Asia,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Southeast Asia,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Argentina,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0.4163344
Colombia,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
USA,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,5.0450659
Canada,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,218.6632697
Central Asia,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,54.2777538
China,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,247.1662383
EU-15,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,0.0332618
European Free Trade Association,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,1.4686152
India,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,11.004996
Pakistan,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,12.4742079
Russia,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,46.5770932
South America_Southern,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,60.2122309
South Asia,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,9.4745211
Argentina,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,89.8721949
USA,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,13.0178707
Canada,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,5.2939276
Central Asia,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,5.5166633
China,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,9.6054597
EU-15,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,0.2763739
Europe_Non_EU,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,0
European Free Trade Association,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,15.7849133
India,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,18.595178
Pakistan,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,5.1345758
Russia,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,21.4396389
South America_Southern,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,7.2814146
South Asia,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,1.5730333
Argentina,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,5.9835952
USA,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,4.8249895
Australia_NZ,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0.3464073
Canada,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,2.2074086
Central Asia,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0.4191699
China,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,3.101218
EU-12,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
EU-15,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0.1361456
Europe_Non_EU,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
European Free Trade Association,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,1.9075158
India,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,1.9036068
Japan,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
Russia,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0.3473991
South America_Southern,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,3.3569613
South Asia,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0.62906
Southeast Asia,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
Argentina,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
USA,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0.0187267
Australia_NZ,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Canada,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Central Asia,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
China,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0.8399827
EU-12,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
EU-15,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Europe_Eastern,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Europe_Non_EU,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
European Free Trade Association,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0.02757
India,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0.777856
Russia,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
South America_Southern,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,2.5919071
South Asia,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Southeast Asia,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Argentina,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Australia_NZ,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
China,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
South America_Southern,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0.3437089
South America_Southern,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Africa_Eastern,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.5350865
Africa_Northern,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,5.0680369
Africa_Southern,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.0074719
Africa_Western,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.2332664
Australia_NZ,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.0070705
Brazil,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
India,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.0095445
Mexico,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.0715299
Middle East,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,2.3135062
Pakistan,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.4548877
South Africa,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.0173975
South America_Northern,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.025925
South America_Southern,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.3238834
Africa_Eastern,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.3353791
Africa_Northern,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.1993785
Africa_Southern,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.0335359
Africa_Western,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.8249072
Australia_NZ,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.0232783
Brazil,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.1168226
India,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.555373
Mexico,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.1171722
Middle East,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.0420174
South Africa,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.0548757
South America_Northern,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.2088132
South America_Southern,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.0312603
Colombia,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
Africa_Eastern,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.1988227
Africa_Northern,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.0270065
Africa_Southern,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.5269852
Africa_Western,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,1.1624627
Australia_NZ,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.1460573
Brazil,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.7107465
India,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,4.825119
Mexico,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.3256931
Middle East,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.3599289
South Africa,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.0937557
South America_Northern,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.0262088
South America_Southern,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.2201636
South Asia,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.0086045
Colombia,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.0007561
Africa_Eastern,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.3300387
Africa_Northern,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.028311
Africa_Southern,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.5046174
Africa_Western,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,1.2124113
Australia_NZ,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.0244805
Brazil,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,1.9016572
Central America and Caribbean,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.5728435
China,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.2449812
EU-15,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.032386
India,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,4.1273305
Indonesia,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.7729838
Mexico,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.820262
South Africa,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.0362641
South America_Northern,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.3358261
South America_Southern,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.0055483
South Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.200085
Southeast Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,2.121833
Colombia,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.0110406
Africa_Eastern,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.430514
Africa_Southern,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.2522468
Africa_Western,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,2.7615573
Australia_NZ,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.0655871
Brazil,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,4.0805494
Central America and Caribbean,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,1.3736435
China,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.1285351
India,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.6115925
Indonesia,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.6779374
Mexico,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.2401745
South Africa,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.3129253
South America_Northern,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,1.1397856
South America_Southern,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.1382376
South Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.6103888
Southeast Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,2.424531
Colombia,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.1713467
Africa_Eastern,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.489246
Africa_Southern,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.0304275
Africa_Western,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,2.410084
Australia_NZ,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.9310083
Brazil,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,5.2856197
Central America and Caribbean,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.9297921
China,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.7382329
India,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.1524925
Indonesia,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,2.6541011
Mexico,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.6742089
South Africa,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.0874922
South America_Northern,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.4503001
South America_Southern,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.2036537
South Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.155968
Southeast Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,3.5299528
Colombia,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,1.0708181
USA,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,7.5563041
Africa_Eastern,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.0740773
Africa_Northern,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,1.6022035
Africa_Southern,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.3213078
Africa_Western,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.0001647
Australia_NZ,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.1397226
Canada,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.1192233
Central Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,1.1140989
China,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.7278587
Europe_Non_EU,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.0017512
India,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.0769766
Mexico,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,1.1169943
Middle East,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,3.6993254
Pakistan,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.8310409
Russia,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.405889
South Africa,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.1052359
South America_Southern,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.145302
South Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.0323458
Argentina,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.4756003
USA,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,3.6295792
Africa_Eastern,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.0032537
Africa_Northern,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.4715322
Africa_Southern,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.4011866
Australia_NZ,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.0245938
Canada,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.0329578
Central Asia,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,3.3450821
China,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,2.5301571
EU-12,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.1306535
EU-15,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.0617428
Europe_Eastern,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,2.1496757
Europe_Non_EU,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,1.1451305
India,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,1.3416489
Mexico,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.644681
Middle East,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,2.5219249
Pakistan,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.4319857
Russia,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,2.2148952
South Africa,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.281759
South America_Southern,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.2621615
South Asia,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.173351
Argentina,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.1553089
USA,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,7.8321378
Africa_Eastern,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.0160949
Africa_Northern,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.9788345
Africa_Southern,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.8116024
Africa_Western,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0
Australia_NZ,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.311716
Canada,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.3267592
Central Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.4364939
China,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,4.809169
EU-12,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.8636348
EU-15,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,2.411806
Europe_Eastern,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.5615707
Europe_Non_EU,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.4796033
India,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.2121872
Japan,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0
Mexico,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.419763
Middle East,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.0530406
Pakistan,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.0289145
Russia,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,4.7816043
South Africa,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.4674261
South America_Southern,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.8688116
South Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.0086998
Southeast Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.0186565
Argentina,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.2443944
USA,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,42.446094
Africa_Eastern,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.0740534
Africa_Northern,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.9638494
Africa_Southern,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.2096848
Africa_Western,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.041875
Australia_NZ,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.8561467
Brazil,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.0152844
Canada,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,2.9264296
Central Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.2718041
China,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,3.0555191
EU-12,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,12.1537351
EU-15,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,21.8975121
Europe_Eastern,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,4.3445448
Europe_Non_EU,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,2.420634
European Free Trade Association,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,1.4843732
India,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.2067635
Japan,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,1.3248591
Mexico,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,2.671068
Middle East,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.4173501
Pakistan,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.4417205
Russia,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,6.2860784
South Africa,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,1.2153142
South America_Southern,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.3577648
South Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.0313097
South Korea,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.5189981
Southeast Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.3872744
Argentina,root,UrbanLandAEZ10,UrbanLandAEZ10,1990,0.6037932
USA,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,35.6348402
Africa_Eastern,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.1400031
Africa_Southern,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.057032
Australia_NZ,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,2.4003281
Brazil,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.0125759
Canada,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.3195631
Central Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.071844
China,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,4.0313816
EU-12,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.6196066
EU-15,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,33.3506619
Europe_Non_EU,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.891351
India,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.1069246
Japan,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,5.7720657
Mexico,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.048018
Pakistan,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.1011931
Russia,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.0886899
South Africa,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.02113
South America_Southern,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.216538
South Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.0361716
South Korea,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,1.1044793
Southeast Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.2544004
Argentina,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.2086724
Colombia,root,UrbanLandAEZ11,UrbanLandAEZ11,1990,0.0200905
USA,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,18.9577001
Africa_Eastern,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.0099498
Australia_NZ,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,3.2614896
Brazil,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,4.1178651
Central America and Caribbean,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.1291103
Central Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.0801909
China,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,11.7136564
EU-15,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,2.5509404
Europe_Non_EU,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.0098086
India,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.0767876
Japan,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,3.7277837
Mexico,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.0502834
Pakistan,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.1641511
South America_Southern,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.9295891
South Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.0176825
Southeast Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.0374493
Argentina,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,2.4805384
Colombia,root,UrbanLandAEZ12,UrbanLandAEZ12,1990,0.0374536
USA,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0293848
Canada,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0259165
Central Asia,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,1.2242419
China,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0093642
EU-15,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0029964
European Free Trade Association,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0
India,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0001015
Pakistan,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0085872
Russia,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0715416
South America_Southern,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0067212
South Asia,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.004464
Argentina,root,UrbanLandAEZ13,UrbanLandAEZ13,1990,0.0161172
USA,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.061567
Canada,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.028492
Central Asia,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.3891605
China,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.0119535
EU-15,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.0462674
Europe_Non_EU,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.0051696
European Free Trade Association,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.0689435
India,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0
Pakistan,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.0065801
Russia,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,1.0394933
South America_Southern,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.0227001
South Asia,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.0032902
Argentina,root,UrbanLandAEZ14,UrbanLandAEZ14,1990,0.0130004
USA,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.1844695
Australia_NZ,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.0002622
Canada,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.4005536
Central Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.0815272
China,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.088921
EU-12,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.0529338
EU-15,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,1.0971237
Europe_Non_EU,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.0108179
European Free Trade Association,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.3728434
India,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0
Japan,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.0018528
Russia,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,3.9521301
South America_Southern,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.2005864
South Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0
Southeast Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.0198353
Argentina,root,UrbanLandAEZ15,UrbanLandAEZ15,1990,0.0044991
USA,root,UrbanLandAEZ16,UrbanLandAEZ16,1990,0.0081674
Australia_NZ,root,UrbanLandAEZ16,UrbanLandAEZ16,1990,0.0084361
Canada,root,UrbanLandAEZ16,UrbanLandAEZ16,1990,0.0699662
Central Asia,root,UrbanLandAEZ16,UrbanLandAEZ16,1990,0.0052232
China,root,UrbanLandAEZ16,UrbanLandAEZ16,1990,0.0380711
EU-12,root,UrbanLandAEZ16,UrbanLandAEZ16,1990,0.0414817
EU-15,root,UrbanLandAEZ16,UrbanLandAEZ16,1990,0.1818625
Europe_Eastern,root,UrbanLandAEZ16,UrbanLandAEZ16,1990,0.002188
