region,year,Land_Type,area
Africa_Eastern,1983,Grassland,1152.270426
Africa_Eastern,1983,Pasture,2516.146284
Africa_Eastern,1983,RockIceDesert,956.727643
Africa_Eastern,1983,Shrubland,600.51643
Africa_Eastern,1983,UrbanLand,2.463176
Africa_Eastern,1984,Cropland,429.082472
Africa_Eastern,1984,Forest,162.677986
Africa_Eastern,1984,Grassland,1143.193118
Africa_Eastern,1984,Pasture,2527.811532
Africa_Eastern,1984,RockIceDesert,954.003844
Africa_Eastern,1984,Shrubland,599.90479
Africa_Eastern,1984,UrbanLand,2.566288
Africa_Eastern,1985,Cropland,430.136475
Africa_Eastern,1985,Forest,162.26805
Africa_Eastern,1985,Grassland,1134.11581
Africa_Eastern,1985,Pasture,2539.47678
Africa_Eastern,1985,RockIceDesert,951.280045
Africa_Eastern,1985,Shrubland,599.29315
Africa_Eastern,1985,UrbanLand,2.6694
Africa_Eastern,1986,Cropland,431.190478
Africa_Eastern,1986,Forest,161.858114
Africa_Eastern,1986,Grassland,1125.038502
Africa_Eastern,1986,Pasture,2551.142028
Africa_Eastern,1986,RockIceDesert,948.556246
Africa_Eastern,1986,Shrubland,598.68151
Africa_Eastern,1986,UrbanLand,2.772512
Africa_Eastern,1987,Cropland,432.244481
Africa_Eastern,1987,Forest,161.448178
Africa_Eastern,1987,Grassland,1115.961194
Africa_Eastern,1987,Pasture,2562.807276
Africa_Eastern,1987,RockIceDesert,945.832447
Africa_Eastern,1987,Shrubland,598.06987
Africa_Eastern,1987,UrbanLand,2.875624
Africa_Eastern,1988,Cropland,433.298484
Africa_Eastern,1988,Forest,161.038242
Africa_Eastern,1988,Grassland,1106.883886
Africa_Eastern,1988,Pasture,2574.472524
Africa_Eastern,1988,RockIceDesert,943.108648
Africa_Eastern,1988,Shrubland,597.45823
Africa_Eastern,1988,UrbanLand,2.978736
Africa_Eastern,1989,Cropland,434.352487
Africa_Eastern,1989,Forest,160.628306
Africa_Eastern,1989,Grassland,1097.806578
Africa_Eastern,1989,Pasture,2586.137772
Africa_Eastern,1989,RockIceDesert,940.384849
Africa_Eastern,1989,Shrubland,596.84659
Africa_Eastern,1989,UrbanLand,3.081848
Africa_Eastern,1990,Cropland,435.40649
Africa_Eastern,1990,Forest,160.21837
Africa_Eastern,1990,Grassland,1088.72927
Africa_Eastern,1990,Pasture,2597.80302
Africa_Eastern,1990,RockIceDesert,937.66105
Africa_Eastern,1990,Shrubland,596.23495
Africa_Eastern,1990,UrbanLand,3.18496
Africa_Eastern,1991,Cropland,439.277023
Africa_Eastern,1991,Forest,159.450371
Africa_Eastern,1991,Grassland,1095.884978
Africa_Eastern,1991,Pasture,2588.949298
Africa_Eastern,1991,RockIceDesert,936.707645
Africa_Eastern,1991,Shrubland,595.592199
Africa_Eastern,1991,UrbanLand,3.335091
Africa_Eastern,1992,Cropland,443.147556
Africa_Eastern,1992,Forest,158.682372
Africa_Eastern,1992,Grassland,1103.040686
Africa_Eastern,1992,Pasture,2580.095576
Africa_Eastern,1992,RockIceDesert,935.75424
Africa_Eastern,1992,Shrubland,594.949448
Africa_Eastern,1992,UrbanLand,3.485222
Africa_Eastern,1993,Cropland,447.018089
Africa_Eastern,1993,Forest,157.914373
Africa_Eastern,1993,Grassland,1110.196394
Africa_Eastern,1993,Pasture,2571.241854
Africa_Eastern,1993,RockIceDesert,934.800835
Africa_Eastern,1993,Shrubland,594.306697
Africa_Eastern,1993,UrbanLand,3.635353
Africa_Eastern,1994,Cropland,450.888622
Africa_Eastern,1994,Forest,157.146374
Africa_Eastern,1994,Grassland,1117.352102
Africa_Eastern,1994,Pasture,2562.388132
Africa_Eastern,1994,RockIceDesert,933.84743
Africa_Eastern,1994,Shrubland,593.663946
Africa_Eastern,1994,UrbanLand,3.785484
Africa_Eastern,1995,Cropland,454.759155
Africa_Eastern,1995,Forest,156.378375
Africa_Eastern,1995,Grassland,1124.50781
Africa_Eastern,1995,Pasture,2553.53441
Africa_Eastern,1995,RockIceDesert,932.894025
Africa_Eastern,1995,Shrubland,593.021195
Africa_Eastern,1995,UrbanLand,3.935615
Africa_Eastern,1996,Cropland,458.629688
Africa_Eastern,1996,Forest,155.610376
Africa_Eastern,1996,Grassland,1131.663518
Africa_Eastern,1996,Pasture,2544.680688
Africa_Eastern,1996,RockIceDesert,931.94062
Africa_Eastern,1996,Shrubland,592.378444
Africa_Eastern,1996,UrbanLand,4.085746
Africa_Eastern,1997,Cropland,462.500221
Africa_Eastern,1997,Forest,154.842377
Africa_Eastern,1997,Grassland,1138.819226
Africa_Eastern,1997,Pasture,2535.826966
Africa_Eastern,1997,RockIceDesert,930.987215
Africa_Eastern,1997,Shrubland,591.735693
Africa_Eastern,1997,UrbanLand,4.235877
Africa_Eastern,1998,Cropland,466.370754
Africa_Eastern,1998,Forest,154.074378
Africa_Eastern,1998,Grassland,1145.974934
Africa_Eastern,1998,Pasture,2526.973244
Africa_Eastern,1998,RockIceDesert,930.03381
Africa_Eastern,1998,Shrubland,591.092942
Africa_Eastern,1998,UrbanLand,4.386008
Africa_Eastern,1999,Cropland,470.241287
Africa_Eastern,1999,Forest,153.306379
Africa_Eastern,1999,Grassland,1153.130642
Africa_Eastern,1999,Pasture,2518.119522
Africa_Eastern,1999,RockIceDesert,929.080405
Africa_Eastern,1999,Shrubland,590.450191
Africa_Eastern,1999,UrbanLand,4.536139
Africa_Eastern,2000,Cropland,474.11182
Africa_Eastern,2000,Forest,152.53838
Africa_Eastern,2000,Grassland,1160.28635
Africa_Eastern,2000,Pasture,2509.2658
Africa_Eastern,2000,RockIceDesert,928.127
Africa_Eastern,2000,Shrubland,589.80744
Africa_Eastern,2000,UrbanLand,4.68627
Africa_Eastern,2001,Cropland,487.49243
Africa_Eastern,2001,Forest,148.78619
Africa_Eastern,2001,Grassland,1147.19694
Africa_Eastern,2001,Pasture,2516.11151
Africa_Eastern,2001,RockIceDesert,927.16514
Africa_Eastern,2001,Shrubland,587.213
Africa_Eastern,2001,UrbanLand,4.85677
Africa_Eastern,2002,Cropland,485.69007
Africa_Eastern,2002,Forest,149.49232
Africa_Eastern,2002,Grassland,1145.72944
Africa_Eastern,2002,Pasture,2519.46235
Africa_Eastern,2002,RockIceDesert,925.761
Africa_Eastern,2002,Shrubland,587.65431
Africa_Eastern,2002,UrbanLand,5.03139
Africa_Eastern,2003,Cropland,515.92866
Africa_Eastern,2003,Forest,147.01111
Africa_Eastern,2003,Grassland,1119.04854
Africa_Eastern,2003,Pasture,2523.11299
Africa_Eastern,2003,RockIceDesert,924.54784
Africa_Eastern,2003,Shrubland,583.96133
Africa_Eastern,2003,UrbanLand,5.21118
Africa_Eastern,2004,Cropland,534.46453
Africa_Eastern,2004,Forest,143.34179
Africa_Eastern,2004,Grassland,1108.73813
Africa_Eastern,2004,Pasture,2522.39621
Africa_Eastern,2004,RockIceDesert,925.25404
Africa_Eastern,2004,Shrubland,579.23032
Africa_Eastern,2004,UrbanLand,5.39551
Africa_Eastern,2005,Cropland,555.47993
Africa_Eastern,2005,Forest,142.82201
Africa_Eastern,2005,Grassland,1090.66622
Africa_Eastern,2005,Pasture,2522.52663
Africa_Eastern,2005,RockIceDesert,923.4148
Africa_Eastern,2005,Shrubland,578.74273
Africa_Eastern,2005,UrbanLand,5.58541
Africa_Eastern,2006,Cropland,558.22106
Africa_Eastern,2006,Forest,142.10776
Africa_Eastern,2006,Grassland,1080.40102
Africa_Eastern,2006,Pasture,2530.74578
Africa_Eastern,2006,RockIceDesert,922.24774
Africa_Eastern,2006,Shrubland,579.31917
Africa_Eastern,2006,UrbanLand,5.77991
Africa_Eastern,2007,Cropland,568.60767
Africa_Eastern,2007,Forest,140.5817
Africa_Eastern,2007,Grassland,1072.26885
Africa_Eastern,2007,Pasture,2531.21972
Africa_Eastern,2007,RockIceDesert,922.93179
Africa_Eastern,2007,Shrubland,577.23364
Africa_Eastern,2007,UrbanLand,5.97766
Africa_Eastern,2008,Cropland,558.86928
Africa_Eastern,2008,Forest,141.63469
Africa_Eastern,2008,Grassland,1079.83953
Africa_Eastern,2008,Pasture,2531.1527
Africa_Eastern,2008,RockIceDesert,922.38316
Africa_Eastern,2008,Shrubland,578.47075
Africa_Eastern,2008,UrbanLand,6.17867
Africa_Eastern,2009,Cropland,584.08728
Africa_Eastern,2009,Forest,140.59772
Africa_Eastern,2009,Grassland,1058.19101
Africa_Eastern,2009,Pasture,2531.18867
Africa_Eastern,2009,RockIceDesert,922.25243
Africa_Eastern,2009,Shrubland,576.24359
Africa_Eastern,2009,UrbanLand,6.38503
Africa_Eastern,2010,Cropland,583.86941
Africa_Eastern,2010,Forest,134.61127
Africa_Eastern,2010,Grassland,1065.27574
Africa_Eastern,2010,Pasture,2531.08637
Africa_Eastern,2010,RockIceDesert,923.08626
Africa_Eastern,2010,Shrubland,574.41821
Africa_Eastern,2010,UrbanLand,6.59584
Africa_Northern,1971,Cropland,237.947835
Africa_Northern,1971,Forest,4.370555
Africa_Northern,1971,Grassland,29.336436
Africa_Northern,1971,Pasture,759.879374
Africa_Northern,1971,RockIceDesert,4634.993965
Africa_Northern,1971,Shrubland,91.096562
Africa_Northern,1971,UrbanLand,3.429347
Africa_Northern,1972,Cropland,238.86547
Africa_Northern,1972,Forest,4.28419
Africa_Northern,1972,Grassland,29.958152
Africa_Northern,1972,Pasture,763.269888
Africa_Northern,1972,RockIceDesert,4631.53365
Africa_Northern,1972,Shrubland,89.596484
Africa_Northern,1972,UrbanLand,3.545974
Africa_Northern,1973,Cropland,239.783105
Africa_Northern,1973,Forest,4.197825
Africa_Northern,1973,Grassland,30.579868
Africa_Northern,1973,Pasture,766.660402
Africa_Northern,1973,RockIceDesert,4628.073335
Africa_Northern,1973,Shrubland,88.096406
Africa_Northern,1973,UrbanLand,3.662601
Africa_Northern,1974,Cropland,240.70074
Africa_Northern,1974,Forest,4.11146
Africa_Northern,1974,Grassland,31.201584
Africa_Northern,1974,Pasture,770.050916
Africa_Northern,1974,RockIceDesert,4624.61302
Africa_Northern,1974,Shrubland,86.596328
Africa_Northern,1974,UrbanLand,3.779228
Africa_Northern,1975,Cropland,241.618375
Africa_Northern,1975,Forest,4.025095
Africa_Northern,1975,Grassland,31.8233
Africa_Northern,1975,Pasture,773.44143
Africa_Northern,1975,RockIceDesert,4621.152705
Africa_Northern,1975,Shrubland,85.09625
Africa_Northern,1975,UrbanLand,3.895855
Africa_Northern,1976,Cropland,242.53601
Africa_Northern,1976,Forest,3.93873
Africa_Northern,1976,Grassland,32.445016
Africa_Northern,1976,Pasture,776.831944
Africa_Northern,1976,RockIceDesert,4617.69239
Africa_Northern,1976,Shrubland,83.596172
Africa_Northern,1976,UrbanLand,4.012482
Africa_Northern,1977,Cropland,243.453645
Africa_Northern,1977,Forest,3.852365
Africa_Northern,1977,Grassland,33.066732
Africa_Northern,1977,Pasture,780.222458
Africa_Northern,1977,RockIceDesert,4614.232075
Africa_Northern,1977,Shrubland,82.096094
Africa_Northern,1977,UrbanLand,4.129109
Africa_Northern,1978,Cropland,244.37128
Africa_Northern,1978,Forest,3.766
Africa_Northern,1978,Grassland,33.688448
Africa_Northern,1978,Pasture,783.612972
Africa_Northern,1978,RockIceDesert,4610.77176
Africa_Northern,1978,Shrubland,80.596016
Africa_Northern,1978,UrbanLand,4.245736
Africa_Northern,1979,Cropland,245.288915
Africa_Northern,1979,Forest,3.679635
Africa_Northern,1979,Grassland,34.310164
Africa_Northern,1979,Pasture,787.003486
Africa_Northern,1979,RockIceDesert,4607.311445
Africa_Northern,1979,Shrubland,79.095938
Africa_Northern,1979,UrbanLand,4.362363
Africa_Northern,1980,Cropland,246.20655
Africa_Northern,1980,Forest,3.59327
Africa_Northern,1980,Grassland,34.93188
Africa_Northern,1980,Pasture,790.394
Africa_Northern,1980,RockIceDesert,4603.85113
Africa_Northern,1980,Shrubland,77.59586
Africa_Northern,1980,UrbanLand,4.47899
Africa_Northern,1981,Cropland,248.163854
Africa_Northern,1981,Forest,3.441627
Africa_Northern,1981,Grassland,40.230404
Africa_Northern,1981,Pasture,785.26398
Africa_Northern,1981,RockIceDesert,4602.202413
Africa_Northern,1981,Shrubland,77.102546
Africa_Northern,1981,UrbanLand,4.646821
Africa_Northern,1982,Cropland,250.121158
Africa_Northern,1982,Forest,3.289984
Africa_Northern,1982,Grassland,45.528928
Africa_Northern,1982,Pasture,780.13396
Africa_Northern,1982,RockIceDesert,4600.553696
Africa_Northern,1982,Shrubland,76.609232
Africa_Northern,1982,UrbanLand,4.814652
Africa_Northern,1983,Cropland,252.078462
Africa_Northern,1983,Forest,3.138341
Africa_Northern,1983,Grassland,50.827452
Africa_Northern,1983,Pasture,775.00394
Africa_Northern,1983,RockIceDesert,4598.904979
Africa_Northern,1983,Shrubland,76.115918
Africa_Northern,1983,UrbanLand,4.982483
Africa_Northern,1984,Cropland,254.035766
Africa_Northern,1984,Forest,2.986698
Africa_Northern,1984,Grassland,56.125976
Africa_Northern,1984,Pasture,769.87392
Africa_Northern,1984,RockIceDesert,4597.256262
Africa_Northern,1984,Shrubland,75.622604
Africa_Northern,1984,UrbanLand,5.150314
Africa_Northern,1985,Cropland,255.99307
Africa_Northern,1985,Forest,2.835055
Africa_Northern,1985,Grassland,61.4245
Africa_Northern,1985,Pasture,764.7439
Africa_Northern,1985,RockIceDesert,4595.607545
Africa_Northern,1985,Shrubland,75.12929
Africa_Northern,1985,UrbanLand,5.318145
Africa_Northern,1986,Cropland,257.950374
Africa_Northern,1986,Forest,2.683412
Africa_Northern,1986,Grassland,66.723024
Africa_Northern,1986,Pasture,759.61388
Africa_Northern,1986,RockIceDesert,4593.958828
Africa_Northern,1986,Shrubland,74.635976
Africa_Northern,1986,UrbanLand,5.485976
Africa_Northern,1987,Cropland,259.907678
Africa_Northern,1987,Forest,2.531769
Africa_Northern,1987,Grassland,72.021548
Africa_Northern,1987,Pasture,754.48386
Africa_Northern,1987,RockIceDesert,4592.310111
Africa_Northern,1987,Shrubland,74.142662
Africa_Northern,1987,UrbanLand,5.653807
Africa_Northern,1988,Cropland,261.864982
Africa_Northern,1988,Forest,2.380126
Africa_Northern,1988,Grassland,77.320072
Africa_Northern,1988,Pasture,749.35384
Africa_Northern,1988,RockIceDesert,4590.661394
Africa_Northern,1988,Shrubland,73.649348
Africa_Northern,1988,UrbanLand,5.821638
Africa_Northern,1989,Cropland,263.822286
Africa_Northern,1989,Forest,2.228483
Africa_Northern,1989,Grassland,82.618596
Africa_Northern,1989,Pasture,744.22382
Africa_Northern,1989,RockIceDesert,4589.012677
Africa_Northern,1989,Shrubland,73.156034
Africa_Northern,1989,UrbanLand,5.989469
Africa_Northern,1990,Cropland,265.77959
Africa_Northern,1990,Forest,2.07684
Africa_Northern,1990,Grassland,87.91712
Africa_Northern,1990,Pasture,739.0938
Africa_Northern,1990,RockIceDesert,4587.36396
Africa_Northern,1990,Shrubland,72.66272
Africa_Northern,1990,UrbanLand,6.1573
Africa_Northern,1991,Cropland,267.315676
Africa_Northern,1991,Forest,2.051753
Africa_Northern,1991,Grassland,85.840772
Africa_Northern,1991,Pasture,740.741937
Africa_Northern,1991,RockIceDesert,4586.832388
Africa_Northern,1991,Shrubland,71.950814
Africa_Northern,1991,UrbanLand,6.31844
Africa_Northern,1992,Cropland,268.851762
Africa_Northern,1992,Forest,2.026666
Africa_Northern,1992,Grassland,83.764424
Africa_Northern,1992,Pasture,742.390074
Africa_Northern,1992,RockIceDesert,4586.300816
Africa_Northern,1992,Shrubland,71.238908
Africa_Northern,1992,UrbanLand,6.47958
Africa_Northern,1993,Cropland,270.387848
Africa_Northern,1993,Forest,2.001579
Africa_Northern,1993,Grassland,81.688076
Africa_Northern,1993,Pasture,744.038211
Africa_Northern,1993,RockIceDesert,4585.769244
Africa_Northern,1993,Shrubland,70.527002
Africa_Northern,1993,UrbanLand,6.64072
Africa_Northern,1994,Cropland,271.923934
Africa_Northern,1994,Forest,1.976492
Africa_Northern,1994,Grassland,79.611728
Africa_Northern,1994,Pasture,745.686348
Africa_Northern,1994,RockIceDesert,4585.237672
Africa_Northern,1994,Shrubland,69.815096
Africa_Northern,1994,UrbanLand,6.80186
Africa_Northern,1995,Cropland,273.46002
Africa_Northern,1995,Forest,1.951405
Africa_Northern,1995,Grassland,77.53538
Africa_Northern,1995,Pasture,747.334485
Africa_Northern,1995,RockIceDesert,4584.7061
Africa_Northern,1995,Shrubland,69.10319
Africa_Northern,1995,UrbanLand,6.963
Africa_Northern,1996,Cropland,274.996106
Africa_Northern,1996,Forest,1.926318
Africa_Northern,1996,Grassland,75.459032
Africa_Northern,1996,Pasture,748.982622
Africa_Northern,1996,RockIceDesert,4584.174528
Africa_Northern,1996,Shrubland,68.391284
Africa_Northern,1996,UrbanLand,7.12414
Africa_Northern,1997,Cropland,276.532192
Africa_Northern,1997,Forest,1.901231
Africa_Northern,1997,Grassland,73.382684
Africa_Northern,1997,Pasture,750.630759
Africa_Northern,1997,RockIceDesert,4583.642956
Africa_Northern,1997,Shrubland,67.679378
Africa_Northern,1997,UrbanLand,7.28528
Africa_Northern,1998,Cropland,278.068278
Africa_Northern,1998,Forest,1.876144
Africa_Northern,1998,Grassland,71.306336
Africa_Northern,1998,Pasture,752.278896
Africa_Northern,1998,RockIceDesert,4583.111384
Africa_Northern,1998,Shrubland,66.967472
Africa_Northern,1998,UrbanLand,7.44642
Africa_Northern,1999,Cropland,279.604364
Africa_Northern,1999,Forest,1.851057
Africa_Northern,1999,Grassland,69.229988
Africa_Northern,1999,Pasture,753.927033
Africa_Northern,1999,RockIceDesert,4582.579812
Africa_Northern,1999,Shrubland,66.255566
Africa_Northern,1999,UrbanLand,7.60756
Africa_Northern,2000,Cropland,281.14045
Africa_Northern,2000,Forest,1.82597
Africa_Northern,2000,Grassland,67.15364
Africa_Northern,2000,Pasture,755.57517
Africa_Northern,2000,RockIceDesert,4582.04824
Africa_Northern,2000,Shrubland,65.54366
Africa_Northern,2000,UrbanLand,7.7687
Africa_Northern,2001,Cropland,277.70789
Africa_Northern,2001,Forest,2.0228
Africa_Northern,2001,Grassland,66.00103
Africa_Northern,2001,Pasture,757.0317
Africa_Northern,2001,RockIceDesert,4582.21953
Africa_Northern,2001,Shrubland,68.12577
Africa_Northern,2001,UrbanLand,7.94687
Africa_Northern,2002,Cropland,278.11519
Africa_Northern,2002,Forest,2.10883
Africa_Northern,2002,Grassland,68.449
Africa_Northern,2002,Pasture,756.68638
Africa_Northern,2002,RockIceDesert,4579.95443
Africa_Northern,2002,Shrubland,67.61152
Africa_Northern,2002,UrbanLand,8.12948
Africa_Northern,2003,Cropland,284.4772
Africa_Northern,2003,Forest,1.54617
Africa_Northern,2003,Grassland,67.56592
Africa_Northern,2003,Pasture,756.79534
Africa_Northern,2003,RockIceDesert,4578.52054
Africa_Northern,2003,Shrubland,63.82846
Africa_Northern,2003,UrbanLand,8.32065
Africa_Northern,2004,Cropland,276.86724
Africa_Northern,2004,Forest,2.42897
Africa_Northern,2004,Grassland,55.28075
Africa_Northern,2004,Pasture,768.97873
Africa_Northern,2004,RockIceDesert,4581.02719
Africa_Northern,2004,Shrubland,67.95557
Africa_Northern,2004,UrbanLand,8.51528
Africa_Northern,2005,Cropland,276.97976
Africa_Northern,2005,Forest,2.36006
Africa_Northern,2005,Grassland,54.42486
Africa_Northern,2005,Pasture,769.39532
Africa_Northern,2005,RockIceDesert,4581.12423
Africa_Northern,2005,Shrubland,68.05708
Africa_Northern,2005,UrbanLand,8.71283
Africa_Northern,2006,Cropland,276.94106
Africa_Northern,2006,Forest,2.44798
Africa_Northern,2006,Grassland,55.9796
Africa_Northern,2006,Pasture,768.2819
Africa_Northern,2006,RockIceDesert,4580.29191
Africa_Northern,2006,Shrubland,68.19693
Africa_Northern,2006,UrbanLand,8.91377
Africa_Northern,2007,Cropland,277.15149
Africa_Northern,2007,Forest,2.35485
Africa_Northern,2007,Grassland,54.75763
Africa_Northern,2007,Pasture,768.96033
Africa_Northern,2007,RockIceDesert,4580.51969
Africa_Northern,2007,Shrubland,68.18977
Africa_Northern,2007,UrbanLand,9.11832
Africa_Northern,2008,Cropland,278.78973
Africa_Northern,2008,Forest,2.34376
Africa_Northern,2008,Grassland,54.61144
Africa_Northern,2008,Pasture,769.13352
Africa_Northern,2008,RockIceDesert,4580.06854
Africa_Northern,2008,Shrubland,66.77751
Africa_Northern,2008,UrbanLand,9.32623
Africa_Northern,2009,Cropland,280.05683
Africa_Northern,2009,Forest,2.39184
Africa_Northern,2009,Grassland,52.53663
Africa_Northern,2009,Pasture,769.98155
Africa_Northern,2009,RockIceDesert,4579.22266
Africa_Northern,2009,Shrubland,67.32285
Africa_Northern,2009,UrbanLand,9.53672
Africa_Northern,2010,Cropland,281.46011
Africa_Northern,2010,Forest,2.34512
Africa_Northern,2010,Grassland,53.06179
Africa_Northern,2010,Pasture,769.7932
Africa_Northern,2010,RockIceDesert,4578.96032
Africa_Northern,2010,Shrubland,65.68164
Africa_Northern,2010,UrbanLand,9.74702
Africa_Southern,1971,Cropland,252.866501
Africa_Southern,1971,Forest,621.799881
Africa_Southern,1971,Grassland,2071.045057
Africa_Southern,1971,Pasture,2150.892851
Africa_Southern,1971,RockIceDesert,154.580184
Africa_Southern,1971,Shrubland,338.750168
Africa_Southern,1971,UrbanLand,1.597475
Africa_Southern,1972,Cropland,254.363682
Africa_Southern,1972,Forest,621.327782
Africa_Southern,1972,Grassland,2067.552634
Africa_Southern,1972,Pasture,2153.337452
Africa_Southern,1972,RockIceDesert,154.557468
Africa_Southern,1972,Shrubland,338.717896
Africa_Southern,1972,UrbanLand,1.67523
Africa_Southern,1973,Cropland,255.860863
Africa_Southern,1973,Forest,620.855683
Africa_Southern,1973,Grassland,2064.060211
Africa_Southern,1973,Pasture,2155.782053
Africa_Southern,1973,RockIceDesert,154.534752
Africa_Southern,1973,Shrubland,338.685624
Africa_Southern,1973,UrbanLand,1.752985
Africa_Southern,1974,Cropland,257.358044
Africa_Southern,1974,Forest,620.383584
Africa_Southern,1974,Grassland,2060.567788
Africa_Southern,1974,Pasture,2158.226654
Africa_Southern,1974,RockIceDesert,154.512036
Africa_Southern,1974,Shrubland,338.653352
Africa_Southern,1974,UrbanLand,1.83074
Africa_Southern,1975,Cropland,258.855225
Africa_Southern,1975,Forest,619.911485
Africa_Southern,1975,Grassland,2057.075365
Africa_Southern,1975,Pasture,2160.671255
Africa_Southern,1975,RockIceDesert,154.48932
Africa_Southern,1975,Shrubland,338.62108
Africa_Southern,1975,UrbanLand,1.908495
Africa_Southern,1976,Cropland,260.352406
Africa_Southern,1976,Forest,619.439386
Africa_Southern,1976,Grassland,2053.582942
Africa_Southern,1976,Pasture,2163.115856
Africa_Southern,1976,RockIceDesert,154.466604
Africa_Southern,1976,Shrubland,338.588808
Africa_Southern,1976,UrbanLand,1.98625
Africa_Southern,1977,Cropland,261.849587
Africa_Southern,1977,Forest,618.967287
Africa_Southern,1977,Grassland,2050.090519
Africa_Southern,1977,Pasture,2165.560457
Africa_Southern,1977,RockIceDesert,154.443888
Africa_Southern,1977,Shrubland,338.556536
Africa_Southern,1977,UrbanLand,2.064005
Africa_Southern,1978,Cropland,263.346768
Africa_Southern,1978,Forest,618.495188
Africa_Southern,1978,Grassland,2046.598096
Africa_Southern,1978,Pasture,2168.005058
Africa_Southern,1978,RockIceDesert,154.421172
Africa_Southern,1978,Shrubland,338.524264
Africa_Southern,1978,UrbanLand,2.14176
Africa_Southern,1979,Cropland,264.843949
Africa_Southern,1979,Forest,618.023089
Africa_Southern,1979,Grassland,2043.105673
Africa_Southern,1979,Pasture,2170.449659
Africa_Southern,1979,RockIceDesert,154.398456
Africa_Southern,1979,Shrubland,338.491992
Africa_Southern,1979,UrbanLand,2.219515
Africa_Southern,1980,Cropland,266.34113
